Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -46, 1.6812429435226628, 920.4, 2, 0
E200 470F C1A0 6023 A8E6 010F, -46, 1.4480778637640452, 920.4, 2, 1
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.5953400194010667, 920.4, 2, 2
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.8285050991596843, 920.4, 2, 3
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.607611865704152, 920.4, 2, 4
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.509437095279471, 920.4, 2, 5
E200 470F C1A0 6023 A8E6 010F, -46, 1.705786636128833, 920.4, 2, 6
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.8223691760081417, 920.4, 2, 7
E200 470F C1A0 6023 A8E6 010F, -46, 1.509437095279471, 920.4, 2, 8
E200 470F C1A0 6023 A8E6 010F, -46, 1.521708941582556, 920.4, 2, 9
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.8223691760081417, 920.4, 2, 10
E200 470F C1A0 6023 A8E6 010F, -46, 1.6444274046134073, 920.4, 2, 11
E200 470F C1A0 6023 A8E6 010F, -46, 1.4910293258248433, 920.4, 2, 12
E200 470F C1A0 6023 A8E6 010F, -46, 1.6812429435226628, 920.4, 2, 13
E200 470F C1A0 6023 A8E6 010F, -46, 1.736466251886546, 920.4, 2, 14
E200 470F C1A0 6023 A8E6 010F, -46, 1.521708941582556, 920.4, 2, 15
E200 470F C1A0 6023 A8E6 010F, -46, 1.5401167110371838, 920.4, 2, 16
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.7303303287350031, 920.4, 2, 17
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.7426021750380885, 920.4, 2, 18
E200 470F C1A0 6023 A8E6 010F, -46, 1.4603497100671303, 920.4, 2, 19
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.6505633277649499, 920.4, 2, 20
E200 470F C1A0 6023 A8E6 010F, -46, 1.761009944492716, 920.4, 2, 21
E200 470F C1A0 6023 A8E6 010F, -46, 1.533980787885641, 920.4, 2, 22
E200 470F C1A0 6023 A8E6 010F, -46, 1.4726215563702154, 920.4, 2, 23
E200 470F C1A0 6023 A8E6 010F, -46, 1.7119225592803755, 920.4, 2, 24
E200 470F C1A0 6023 A8E6 010F, -46, 1.7119225592803755, 920.4, 2, 25
E200 470F C1A0 6023 A8E6 010F, -46, 1.4910293258248433, 920.4, 2, 26
E200 470F C1A0 6023 A8E6 010F, -46, 1.5707963267948966, 920.4, 2, 27
E200 470F C1A0 6023 A8E6 010F, -46, 1.761009944492716, 920.4, 2, 28
E200 470F C1A0 6023 A8E6 010F, -46, 1.5892040962495242, 920.4, 2, 29
E200 470F C1A0 6023 A8E6 010F, -46, 1.4971652489763858, 920.4, 2, 30
E200 470F C1A0 6023 A8E6 010F, -46, 1.6566992509164924, 920.4, 2, 31
E200 470F C1A0 6023 A8E6 010F, -46, 1.7426021750380885, 920.4, 2, 32
E200 470F C1A0 6023 A8E6 010F, -46, 1.5155730184310134, 920.4, 2, 33
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.5155730184310134, 920.4, 2, 34
E200 470F C1A0 6023 A8E6 010F, -46, 1.748738098189631, 920.4, 2, 35
E200 470F C1A0 6023 A8E6 010F, -46, 1.6260196351587797, 920.4, 2, 36
E200 470F C1A0 6023 A8E6 010F, -46, 1.4787574795217582, 920.4, 2, 37
E200 470F C1A0 6023 A8E6 010F, -46, 1.552388557340269, 920.4, 2, 38
E200 470F C1A0 6023 A8E6 010F, -46, 1.7241944055834606, 920.4, 2, 39
E200 470F C1A0 6023 A8E6 010F, -46, 1.5462526341887264, 920.4, 2, 40
E200 470F C1A0 6023 A8E6 010F, -46, 1.4910293258248433, 920.4, 2, 41
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.6935147898257479, 920.4, 2, 42
E200 470F C1A0 6023 A8E6 010F, -46, 1.662835174068035, 920.4, 2, 43
E200 470F C1A0 6023 A8E6 010F, -46, 1.4910293258248433, 920.4, 2, 44
E200 470F C1A0 6023 A8E6 010F, -46, 1.5707963267948966, 920.4, 2, 45
E200 470F C1A0 6023 A8E6 010F, -46, 1.736466251886546, 920.4, 2, 46
E200 470F C1A0 6023 A8E6 010F, -46, 1.607611865704152, 920.4, 2, 47
E200 470F C1A0 6023 A8E6 010F, -46, 1.5278448647340985, 920.4, 2, 48
E200 470F C1A0 6023 A8E6 010F, -46, 1.6935147898257479, 920.4, 2, 49
E200 470F C1A0 6023 A8E6 010F, -46, 1.7119225592803755, 920.4, 2, 50
E200 470F C1A0 6023 A8E6 010F, -46, 1.5155730184310134, 920.4, 2, 51
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.564660403643354, 920.4, 2, 52
E200 470F C1A0 6023 A8E6 010F, -46, 1.718058482431918, 920.4, 2, 53
E200 470F C1A0 6023 A8E6 010F, -46, 1.6137477888556946, 920.4, 2, 54
E200 470F C1A0 6023 A8E6 010F, -46, 1.5401167110371838, 920.4, 2, 55
E200 470F C1A0 6023 A8E6 010F, -46, 1.6137477888556946, 920.4, 2, 56
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.7241944055834606, 920.4, 2, 57
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.6014759425526093, 920.4, 2, 58
E200 470F C1A0 6023 A8E6 010F, -46, 1.5401167110371838, 920.4, 2, 59
E200 470F C1A0 6023 A8E6 010F, -46, 1.6812429435226628, 920.4, 2, 60
E200 470F C1A0 6023 A8E6 010F, -46, 1.6505633277649499, 920.4, 2, 61
E200 470F C1A0 6023 A8E6 010F, -46, 1.521708941582556, 920.4, 2, 62
E200 470F C1A0 6023 A8E6 010F, -46, 1.5830681730979816, 920.4, 2, 63
E200 470F C1A0 6023 A8E6 010F, -46, 1.6873788666742053, 920.4, 2, 64
E200 470F C1A0 6023 A8E6 010F, -46, 1.564660403643354, 920.4, 2, 65
E200 470F C1A0 6023 A8E6 010F, -46, 1.5155730184310134, 920.4, 2, 66
E200 470F C1A0 6023 A8E6 010F, -46, 1.662835174068035, 920.4, 2, 67
E200 470F C1A0 6023 A8E6 010F, -46, 1.6689710972195777, 920.4, 2, 68
E200 470F C1A0 6023 A8E6 010F, -46, 1.5033011721279284, 920.4, 2, 69
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.5462526341887264, 920.4, 2, 70
E200 470F C1A0 6023 A8E6 010F, -46, 1.6751070203711202, 920.4, 2, 71
E200 470F C1A0 6023 A8E6 010F, -46, 1.6198837120072371, 920.4, 2, 72
E200 470F C1A0 6023 A8E6 010F, -46, 1.509437095279471, 920.4, 2, 73
E200 470F C1A0 6023 A8E6 010F, -46, 1.6137477888556946, 920.4, 2, 74
E200 470F C1A0 6023 A8E6 010F, -46, 1.6505633277649499, 920.4, 2, 75
E200 470F C1A0 6023 A8E6 010F, -46, 1.5585244804918115, 920.4, 2, 76
E200 470F C1A0 6023 A8E6 010F, -46, 1.5278448647340985, 920.4, 2, 77
E200 470F C1A0 6023 A8E6 010F, -46, 1.607611865704152, 920.4, 2, 78
E200 470F C1A0 6023 A8E6 010F, -46, 1.662835174068035, 920.4, 2, 79
E200 470F C1A0 6023 A8E6 010F, -46, 1.533980787885641, 920.4, 2, 80
E200 470F C1A0 6023 A8E6 010F, -46, 1.662835174068035, 920.4, 2, 81
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.7303303287350031, 920.4, 2, 82
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.6137477888556946, 920.4, 2, 83
E200 470F C1A0 6023 A8E6 010F, -46, 1.576932249946439, 920.4, 2, 84
E200 470F C1A0 6023 A8E6 010F, -46, 1.6996507129772904, 920.4, 2, 85
