Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -47, 1.3621749396424494, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -48, 4.847379289718626, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -47, 1.4358060174609601, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -48, 4.853515212870168, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -47, 1.3928545554001621, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -48, 4.859651136021712, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -47, 1.3867186322486196, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -48.5, 4.841243366567084, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -47, 1.4173982480063325, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -48.5, 4.828971520263998, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -47, 1.4173982480063325, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -48.5, 4.853515212870168, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -47, 1.368310862793992, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -48.5, 4.767612288748572, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -47, 1.41126232485479, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -48.5, 4.798291904506286, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -47, 1.380582709097077, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -48.5, 4.7860200582032, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -47, 1.423534171157875, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -48.5, 4.81056375080937, 920.4, 6, 9
E200 470F C1A0 6023 A8E6 010F, -47, 1.41126232485479, 920.4, 4, 10
E200 470F C1A0 6023 A8E6 010F, -48.5, 4.822835597112456, 920.4, 6, 10
