Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.1719613219446299, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -51, 2.8838838812250054, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.141281706186917, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -51, 2.859340188618835, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -47, 1.1719613219446299, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -50.5, 2.816388726558037, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.1780972450961724, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -50.5, 2.8777479580734626, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.2087768608538851, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -50.5, 2.9084275738311756, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -47, 1.1351457830353744, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -50.5, 2.8838838812250054, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -47, 1.1351457830353744, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -50, 2.804116880254952, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -47, 1.1658253987930873, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -50.5, 2.9145634969827183, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -47, 1.1535535524900022, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -50.5, 2.9268353432858034, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.1658253987930873, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -51, 2.9268353432858034, 920.4, 6, 9
