Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -61.5, 4.227651051412827, 920.4, 2, 0
E200 470F C1A0 6023 A8E6 010F, -64.5, 4.473087977474529, 920.4, 2, 1
E200 470F C1A0 6023 A8E6 010F, -66, 4.473087977474529, 920.4, 2, 2
E200 470F C1A0 6023 A8E6 010F, -64, 3.5895150436524004, 920.4, 2, 3
E200 470F C1A0 6023 A8E6 010F, -61.5, 3.6692820446224537, 920.4, 2, 4
E200 470F C1A0 6023 A8E6 010F, -64, 4.847379289718626, 920.4, 2, 5
E200 470F C1A0 6023 A8E6 010F, -64.5, 5.0682725231741586, 920.4, 2, 6
E200 470F C1A0 6023 A8E6 010F, -63, 4.534447208989955, 920.4, 2, 7
E200 470F C1A0 6023 A8E6 010F, -63, 4.0987966652304335, 920.4, 2, 8
E200 470F C1A0 6023 A8E6 010F, -64, 4.417864669110647, 920.4, 2, 9
E200 470F C1A0 6023 A8E6 010F, -65.5, 5.086680292628786, 920.4, 2, 10
E200 470F C1A0 6023 A8E6 010F, -64.5, 4.295146206079795, 920.4, 2, 11
E200 470F C1A0 6023 A8E6 010F, -63, 4.031301510563465, 920.4, 2, 12
E200 470F C1A0 6023 A8E6 010F, -64, 4.638757902566179, 920.4, 2, 13
E200 470F C1A0 6023 A8E6 010F, -66, 5.013049214810275, 920.4, 2, 14
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.319689898685965, 920.4, 2, 15
E200 470F C1A0 6023 A8E6 010F, -61, 4.06811704947272, 920.4, 2, 16
E200 470F C1A0 6023 A8E6 010F, -62, 4.344233591292136, 920.4, 2, 17
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.583534594202296, 920.4, 2, 18
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.344233591292136, 920.4, 2, 19
E200 470F C1A0 6023 A8E6 010F, -62, 4.049709280018092, 920.4, 2, 20
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.166291819897402, 920.4, 2, 21
E200 470F C1A0 6023 A8E6 010F, -64, 4.804427827657828, 920.4, 2, 22
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.466952054322987, 920.4, 2, 23
E200 470F C1A0 6023 A8E6 010F, -62, 4.06811704947272, 920.4, 2, 24
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.25833066717054, 920.4, 2, 25
E200 470F C1A0 6023 A8E6 010F, -64, 4.675573441475434, 920.4, 2, 26
E200 470F C1A0 6023 A8E6 010F, -64, 4.528311285838413, 920.4, 2, 27
E200 470F C1A0 6023 A8E6 010F, -62, 4.0987966652304335, 920.4, 2, 28
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.215379205109742, 920.4, 2, 29
E200 470F C1A0 6023 A8E6 010F, -64, 4.700117134081604, 920.4, 2, 30
E200 470F C1A0 6023 A8E6 010F, -64, 4.558990901596125, 920.4, 2, 31
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.190835512503572, 920.4, 2, 32
E200 470F C1A0 6023 A8E6 010F, -62, 4.135612204139688, 920.4, 2, 33
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.516039439535327, 920.4, 2, 34
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.577398671050753, 920.4, 2, 35
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.1417481272912315, 920.4, 2, 36
E200 470F C1A0 6023 A8E6 010F, -62, 4.086524818927348, 920.4, 2, 37
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.387185053352934, 920.4, 2, 38
E200 470F C1A0 6023 A8E6 010F, -64, 4.558990901596125, 920.4, 2, 39
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.215379205109742, 920.4, 2, 40
E200 470F C1A0 6023 A8E6 010F, -62, 4.1601558967458585, 920.4, 2, 41
E200 470F C1A0 6023 A8E6 010F, -63, 4.454680208019902, 920.4, 2, 42
E200 470F C1A0 6023 A8E6 010F, -64, 4.583534594202296, 920.4, 2, 43
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.2031073588066565, 920.4, 2, 44
E200 470F C1A0 6023 A8E6 010F, -62, 4.09266074207889, 920.4, 2, 45
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.331961744989051, 920.4, 2, 46
E200 470F C1A0 6023 A8E6 010F, -64.5, 4.755340442445488, 920.4, 2, 47
E200 470F C1A0 6023 A8E6 010F, -63, 4.3503695144436785, 920.4, 2, 48
E200 470F C1A0 6023 A8E6 010F, -61.5, 4.147884050442774, 920.4, 2, 49
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.356505437595221, 920.4, 2, 50
E200 470F C1A0 6023 A8E6 010F, -64.5, 4.565126824747668, 920.4, 2, 51
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.3074180523828804, 920.4, 2, 52
E200 470F C1A0 6023 A8E6 010F, -62, 4.172427743048944, 920.4, 2, 53
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.196971435655114, 920.4, 2, 54
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.522175362686871, 920.4, 2, 55
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.331961744989051, 920.4, 2, 56
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.0987966652304335, 920.4, 2, 57
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.239922897715912, 920.4, 2, 58
E200 470F C1A0 6023 A8E6 010F, -64.5, 4.595806440505381, 920.4, 2, 59
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.424000592262189, 920.4, 2, 60
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.123340357836604, 920.4, 2, 61
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.246058820867455, 920.4, 2, 62
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.565126824747668, 920.4, 2, 63
E200 470F C1A0 6023 A8E6 010F, -63, 4.503767593232243, 920.4, 2, 64
E200 470F C1A0 6023 A8E6 010F, -63, 4.1601558967458585, 920.4, 2, 65
E200 470F C1A0 6023 A8E6 010F, -63, 4.270602513473625, 920.4, 2, 66
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.430136515413731, 920.4, 2, 67
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.485359823777615, 920.4, 2, 68
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.270602513473625, 920.4, 2, 69
E200 470F C1A0 6023 A8E6 010F, -64, 3.8840393549264434, 920.4, 2, 70
E200 470F C1A0 6023 A8E6 010F, -65.5, 4.534447208989955, 920.4, 2, 71
E200 470F C1A0 6023 A8E6 010F, -64, 4.583534594202296, 920.4, 2, 72
E200 470F C1A0 6023 A8E6 010F, -64, 4.276738436625168, 920.4, 2, 73
E200 470F C1A0 6023 A8E6 010F, -64.5, 4.154019973594316, 920.4, 2, 74
E200 470F C1A0 6023 A8E6 010F, -64, 4.552854978444583, 920.4, 2, 75
E200 470F C1A0 6023 A8E6 010F, -63, 4.7307967498393175, 920.4, 2, 76
E200 470F C1A0 6023 A8E6 010F, -64, 4.405592822807561, 920.4, 2, 77
E200 470F C1A0 6023 A8E6 010F, -61.5, 4.571262747899211, 920.4, 2, 78
E200 470F C1A0 6023 A8E6 010F, -65, 4.3503695144436785, 920.4, 2, 79
E200 470F C1A0 6023 A8E6 010F, -65.5, 4.3933209765044765, 920.4, 2, 80
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.031301510563465, 920.4, 2, 81
E200 470F C1A0 6023 A8E6 010F, -64, 4.264466590322082, 920.4, 2, 82
E200 470F C1A0 6023 A8E6 010F, -65, 4.73693267299086, 920.4, 2, 83
E200 470F C1A0 6023 A8E6 010F, -65.5, 4.528311285838413, 920.4, 2, 84
E200 470F C1A0 6023 A8E6 010F, -60, 4.04357335686655, 920.4, 2, 85
E200 470F C1A0 6023 A8E6 010F, -60.5, 4.190835512503572, 920.4, 2, 86
E200 470F C1A0 6023 A8E6 010F, -60.5, 4.23378697456437, 920.4, 2, 87
E200 470F C1A0 6023 A8E6 010F, -61, 4.381049130201391, 920.4, 2, 88
E200 470F C1A0 6023 A8E6 010F, -60.5, 4.331961744989051, 920.4, 2, 89
