Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C190 6023 A8E5 010E, -62.5, 1.7855536370988863, 920.4, 1, 0
E200 470F C190 6023 A8E5 010E, -57.5, 3.472932503773092, 920.4, 2, 0
E200 470F C190 6023 A8E5 010E, -53, 0.8713010875190442, 920.4, 3, 0
E200 470F C190 6023 A8E5 010E, -62.5, 3.4177091954092087, 920.4, 4, 0
E200 470F C190 6023 A8E5 010E, -62.5, 2.0064468705544187, 920.4, 1, 1
E200 470F C190 6023 A8E5 010E, -56.5, 3.6754179677739964, 920.4, 2, 1
E200 470F C190 6023 A8E5 010E, -53.5, 0.8406214717613314, 920.4, 3, 1
E200 470F C190 6023 A8E5 010E, -63, 3.54042765844006, 920.4, 4, 1
E200 470F C190 6023 A8E5 010E, -62, 1.8285050991596843, 920.4, 1, 2
E200 470F C190 6023 A8E5 010E, -57, 3.6754179677739964, 920.4, 2, 2
E200 470F C190 6023 A8E5 010E, -53, 0.8774370106705868, 920.4, 3, 2
E200 470F C190 6023 A8E5 010E, -63, 3.522019888985432, 920.4, 4, 2
E200 470F C190 6023 A8E5 010E, -62, 1.6873788666742053, 920.4, 1, 3
E200 470F C190 6023 A8E5 010E, -57.5, 3.5772431973493153, 920.4, 2, 3
E200 470F C190 6023 A8E5 010E, -53.5, 0.8897088569736719, 920.4, 3, 3
E200 470F C190 6023 A8E5 010E, -63.5, 3.5036121195308043, 920.4, 4, 3
E200 470F C190 6023 A8E5 010E, -62.5, 1.7426021750380885, 920.4, 1, 4
E200 470F C190 6023 A8E5 010E, -57.5, 3.5956509668039427, 920.4, 2, 4
E200 470F C190 6023 A8E5 010E, -52.5, 0.859029241215959, 920.4, 3, 4
E200 470F C190 6023 A8E5 010E, -63.5, 3.497476196379262, 920.4, 4, 4
E200 470F C190 6023 A8E5 010E, -63, 1.5830681730979816, 920.4, 1, 5
E200 470F C190 6023 A8E5 010E, -57.5, 3.5833791205008576, 920.4, 2, 5
E200 470F C190 6023 A8E5 010E, -53.5, 0.8835729338221293, 920.4, 3, 5
E200 470F C190 6023 A8E5 010E, -63.5, 3.5895150436524004, 920.4, 4, 5
E200 470F C190 6023 A8E5 010E, -63, 1.5892040962495242, 920.4, 1, 6
E200 470F C190 6023 A8E5 010E, -58, 3.5895150436524004, 920.4, 2, 6
E200 470F C190 6023 A8E5 010E, -53, 0.8774370106705868, 920.4, 3, 6
E200 470F C190 6023 A8E5 010E, -63.5, 3.5465635815916023, 920.4, 4, 6
E200 470F C190 6023 A8E5 010E, -63, 1.6751070203711202, 920.4, 1, 7
E200 470F C190 6023 A8E5 010E, -57.5, 3.5588354278946874, 920.4, 2, 7
E200 470F C190 6023 A8E5 010E, -53, 0.8774370106705868, 920.4, 3, 7
E200 470F C190 6023 A8E5 010E, -63, 3.552699504743145, 920.4, 4, 7
E200 470F C190 6023 A8E5 010E, -63, 1.705786636128833, 920.4, 1, 8
E200 470F C190 6023 A8E5 010E, -57.5, 3.5588354278946874, 920.4, 2, 8
E200 470F C190 6023 A8E5 010E, -53, 0.9326603190344698, 920.4, 3, 8
E200 470F C190 6023 A8E5 010E, -63.5, 3.5342917352885173, 920.4, 4, 8
E200 470F C190 6023 A8E5 010E, -62.5, 1.662835174068035, 920.4, 1, 9
E200 470F C190 6023 A8E5 010E, -57.5, 3.5895150436524004, 920.4, 2, 9
E200 470F C190 6023 A8E5 010E, -53, 0.8958447801252144, 920.4, 3, 9
E200 470F C190 6023 A8E5 010E, -63.5, 3.442252888015379, 920.4, 4, 9
E200 470F C190 6023 A8E5 010E, -62, 1.6873788666742053, 920.4, 1, 10
E200 470F C190 6023 A8E5 010E, -57.5, 3.5956509668039427, 920.4, 2, 10
E200 470F C190 6023 A8E5 010E, -53, 0.9203884727313847, 920.4, 3, 10
E200 470F C190 6023 A8E5 010E, -64, 3.497476196379262, 920.4, 4, 10
E200 470F C190 6023 A8E5 010E, -62.5, 1.7426021750380885, 920.4, 1, 11
E200 470F C190 6023 A8E5 010E, -57.5, 3.6324665057131984, 920.4, 2, 11
