Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -47, 3.018874190558942, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -53.5, 3.5465635815916023, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -47, 3.0495538063166547, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -53, 3.479068426924634, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -47.5, 3.043417883165112, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -53, 3.552699504743145, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -47, 3.067961575771282, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -53.5, 3.5895150436524004, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -47.5, 3.0925052683774528, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -53.5, 3.5342917352885173, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -47.5, 3.0802334220743677, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -53.5, 3.485204350076177, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -47, 3.067961575771282, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -53.5, 3.442252888015379, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -47.5, 3.074097498922825, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -53.5, 3.497476196379262, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -47.5, 3.0802334220743677, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -53.5, 3.448388811166921, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -47.5, 3.104777114680538, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -53.5, 3.497476196379262, 920.4, 6, 9
E200 470F C1A0 6023 A8E6 010F, -47.5, 3.0925052683774528, 920.4, 4, 10
E200 470F C1A0 6023 A8E6 010F, -53.5, 3.5158839658338894, 920.4, 6, 10
