Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -48.5, 0.5522330836388308, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.3074180523828804, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -49, 0.5276893910326605, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.295146206079795, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -49, 0.5276893910326605, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.319689898685965, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -49, 0.4970097752749477, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.28287435977671, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -49, 0.5031456984264903, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -50, 4.28287435977671, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -48.5, 0.4724660826687775, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.301282129231338, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -49, 0.47860200582032003, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.313553975534423, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -49, 0.5338253141842031, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.276738436625168, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -49, 0.5338253141842031, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.270602513473625, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -49, 0.5154175447295755, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.252194744018997, 920.4, 6, 9
E200 470F C1A0 6023 A8E6 010F, -49, 0.47860200582032003, 920.4, 4, 10
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.270602513473625, 920.4, 6, 10
E200 470F C1A0 6023 A8E6 010F, -49, 0.5154175447295755, 920.4, 4, 11
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.252194744018997, 920.4, 6, 11
