Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -45.5, 4.006757817957295, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -54, 6.074563920027139, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -45, 4.01902966426038, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -54, 6.092971689481767, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -45, 4.049709280018092, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -54, 6.135923151542564, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -45, 4.049709280018092, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -54.5, 6.22182607566416, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -45, 4.04357335686655, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -54.5, 6.154330920997192, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -45, 4.0558452031696355, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -54, 6.1420590746941075, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -45, 4.049709280018092, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -54.5, 6.12365130523948, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -45, 4.0558452031696355, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -54, 6.1850105367549055, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -45, 4.061981126321178, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -54.5, 6.1850105367549055, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -45, 4.037437433715008, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -54, 6.178874613603362, 920.4, 6, 9
E200 470F C1A0 6023 A8E6 010F, -45, 4.031301510563465, 920.4, 4, 10
E200 470F C1A0 6023 A8E6 010F, -54.5, 6.117515382087937, 920.4, 6, 10
