Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -47, 3.6999616603801666, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -56.5, 0.20248546400090464, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -47, 3.718369429834794, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -57, 0.11044661672776616, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -47, 3.730641276137879, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -56.5, 0.30066023442558565, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -47, 3.7981364308048478, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -57, 0.23930100291016002, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -47.5, 3.7122335066832517, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -56.5, 0.21475731030398976, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -47, 3.761320891895592, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -56.5, 0.2638446955163303, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -47, 3.7429131224409646, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -56.5, 0.28838838812250056, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -47, 3.80427235395639, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -56.5, 0.22089323345553233, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -47, 3.7429131224409646, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -56.5, 0.35588354278946877, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -47.5, 3.736777199289422, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -57, 0.3129320807286708, 920.4, 6, 9
E200 470F C1A0 6023 A8E6 010F, -47.5, 3.6876898140770815, 920.4, 4, 10
E200 470F C1A0 6023 A8E6 010F, -57, 0.2638446955163303, 920.4, 6, 10
