Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C190 6023 A8E5 010E, -55, 5.197126909356553, 920.4, 1, 0
E200 470F C190 6023 A8E5 010E, -53.5, 1.8775924843720249, 920.4, 2, 0
E200 470F C190 6023 A8E5 010E, -58, 4.331961744989051, 920.4, 3, 0
E200 470F C190 6023 A8E5 010E, -72, 2.3071071049800045, 920.4, 4, 0
E200 470F C190 6023 A8E5 010E, -55.5, 5.338253141842031, 920.4, 1, 1
E200 470F C190 6023 A8E5 010E, -54, 1.8960002538266525, 920.4, 2, 1
E200 470F C190 6023 A8E5 010E, -59, 4.111068511533518, 920.4, 3, 1
E200 470F C190 6023 A8E5 010E, -71.5, 2.3746022596469727, 920.4, 4, 1
E200 470F C190 6023 A8E5 010E, -56, 5.283029833478148, 920.4, 1, 2
E200 470F C190 6023 A8E5 010E, -54, 1.8775924843720249, 920.4, 2, 2
E200 470F C190 6023 A8E5 010E, -58, 4.0987966652304335, 920.4, 3, 2
E200 470F C190 6023 A8E5 010E, -72, 2.3746022596469727, 920.4, 4, 2
E200 470F C190 6023 A8E5 010E, -56, 5.221670601962723, 920.4, 1, 3
E200 470F C190 6023 A8E5 010E, -53.5, 1.8837284075235674, 920.4, 2, 3
E200 470F C190 6023 A8E5 010E, -58.5, 4.166291819897402, 920.4, 3, 3
E200 470F C190 6023 A8E5 010E, -71.5, 2.380738182798515, 920.4, 4, 3
E200 470F C190 6023 A8E5 010E, -56.5, 5.43029198911517, 920.4, 1, 4
E200 470F C190 6023 A8E5 010E, -54, 1.6812429435226628, 920.4, 2, 4
E200 470F C190 6023 A8E5 010E, -58, 4.344233591292136, 920.4, 3, 4
E200 470F C190 6023 A8E5 010E, -69.5, 6.037748381117884, 920.4, 4, 4
E200 470F C190 6023 A8E5 010E, -56, 5.368932757599744, 920.4, 1, 5
E200 470F C190 6023 A8E5 010E, -54.5, 1.7426021750380885, 920.4, 2, 5
E200 470F C190 6023 A8E5 010E, -59, 4.387185053352934, 920.4, 3, 5
E200 470F C190 6023 A8E5 010E, -72.5, 6.019340611663256, 920.4, 4, 5
E200 470F C190 6023 A8E5 010E, -56, 5.393476450205914, 920.4, 1, 6
E200 470F C190 6023 A8E5 010E, -55, 1.736466251886546, 920.4, 2, 6
E200 470F C190 6023 A8E5 010E, -59, 4.430136515413731, 920.4, 3, 6
E200 470F C190 6023 A8E5 010E, -72.5, 5.964117303299373, 920.4, 4, 6
E200 470F C190 6023 A8E5 010E, -56, 5.270757987175063, 920.4, 1, 7
E200 470F C190 6023 A8E5 010E, -53.5, 1.7916895602504288, 920.4, 2, 7
E200 470F C190 6023 A8E5 010E, -58, 4.06811704947272, 920.4, 3, 7
E200 470F C190 6023 A8E5 010E, -70.5, 5.672660953601101, 920.4, 4, 7
E200 470F C190 6023 A8E5 010E, -56.5, 5.375068680751287, 920.4, 1, 8
E200 470F C190 6023 A8E5 010E, -54, 1.8775924843720249, 920.4, 2, 8
E200 470F C190 6023 A8E5 010E, -58, 4.239922897715912, 920.4, 3, 8
E200 470F C190 6023 A8E5 010E, -70.5, 2.60776733940559, 920.4, 4, 8
E200 470F C190 6023 A8E5 010E, -55.5, 5.381204603902829, 920.4, 1, 9
E200 470F C190 6023 A8E5 010E, -54.5, 1.7732817907958012, 920.4, 2, 9
E200 470F C190 6023 A8E5 010E, -57.5, 4.276738436625168, 920.4, 3, 9
E200 470F C190 6023 A8E5 010E, -70.5, 5.869010494450463, 920.4, 4, 9
E200 470F C190 6023 A8E5 010E, -56, 5.411884219660542, 920.4, 1, 10
E200 470F C190 6023 A8E5 010E, -54.5, 1.7794177139473437, 920.4, 2, 10
E200 470F C190 6023 A8E5 010E, -58, 4.190835512503572, 920.4, 3, 10
E200 470F C190 6023 A8E5 010E, -71.5, 5.878214379177777, 920.4, 4, 10
E200 470F C190 6023 A8E5 010E, -56, 5.381204603902829, 920.4, 1, 11
E200 470F C190 6023 A8E5 010E, -54, 1.7916895602504288, 920.4, 2, 11
E200 470F C190 6023 A8E5 010E, -58.5, 4.1417481272912315, 920.4, 3, 11
E200 470F C190 6023 A8E5 010E, -71.5, 5.853670686571607, 920.4, 4, 11
E200 470F C190 6023 A8E5 010E, -56, 5.418020142812084, 920.4, 1, 12
E200 470F C190 6023 A8E5 010E, -54, 1.7855536370988863, 920.4, 2, 12
E200 470F C190 6023 A8E5 010E, -58, 4.301282129231338, 920.4, 3, 12
E200 470F C190 6023 A8E5 010E, -71.5, 5.945709533844745, 920.4, 4, 12
E200 470F C190 6023 A8E5 010E, -56, 5.356660911296659, 920.4, 1, 13
E200 470F C190 6023 A8E5 010E, -54, 1.8162332528565992, 920.4, 2, 13
E200 470F C190 6023 A8E5 010E, -58, 4.25833066717054, 920.4, 3, 13
E200 470F C190 6023 A8E5 010E, -71, 2.773437264497239, 920.4, 4, 13
E200 470F C190 6023 A8E5 010E, -56, 5.436427912266712, 920.4, 1, 14
E200 470F C190 6023 A8E5 010E, -54, 1.7916895602504288, 920.4, 2, 14
E200 470F C190 6023 A8E5 010E, -58, 4.252194744018997, 920.4, 3, 14
E200 470F C190 6023 A8E5 010E, -71.5, 2.724349879284899, 920.4, 4, 14
E200 470F C190 6023 A8E5 010E, -56, 5.301437602932776, 920.4, 1, 15
E200 470F C190 6023 A8E5 010E, -54, 1.7548740213411735, 920.4, 2, 15
E200 470F C190 6023 A8E5 010E, -58, 4.239922897715912, 920.4, 3, 15
E200 470F C190 6023 A8E5 010E, -71.5, 5.902758071783947, 920.4, 4, 15
E200 470F C190 6023 A8E5 010E, -56, 5.4671075280244255, 920.4, 1, 16
E200 470F C190 6023 A8E5 010E, -54, 1.7548740213411735, 920.4, 2, 16
E200 470F C190 6023 A8E5 010E, -58, 4.178563666200486, 920.4, 3, 16
E200 470F C190 6023 A8E5 010E, -71.5, 2.736621725587984, 920.4, 4, 16
E200 470F C190 6023 A8E5 010E, -56, 5.387340527054372, 920.4, 1, 17
E200 470F C190 6023 A8E5 010E, -54.5, 1.8223691760081417, 920.4, 2, 17
E200 470F C190 6023 A8E5 010E, -58, 4.184699589352029, 920.4, 3, 17
E200 470F C190 6023 A8E5 010E, -71.5, 5.835262917116979, 920.4, 4, 17
E200 470F C190 6023 A8E5 010E, -56, 5.405748296509, 920.4, 1, 18
E200 470F C190 6023 A8E5 010E, -54, 1.7303303287350031, 920.4, 2, 18
E200 470F C190 6023 A8E5 010E, -58.5, 4.227651051412827, 920.4, 3, 18
E200 470F C190 6023 A8E5 010E, -71.5, 2.767301341345697, 920.4, 4, 18
E200 470F C190 6023 A8E5 010E, -56, 5.405748296509, 920.4, 1, 19
E200 470F C190 6023 A8E5 010E, -54, 1.8162332528565992, 920.4, 2, 19
E200 470F C190 6023 A8E5 010E, -58.5, 4.1601558967458585, 920.4, 3, 19
E200 470F C190 6023 A8E5 010E, -71.5, 2.730485802436441, 920.4, 4, 19
E200 470F C190 6023 A8E5 010E, -56, 5.43029198911517, 920.4, 1, 20
E200 470F C190 6023 A8E5 010E, -54, 1.7916895602504288, 920.4, 2, 20
E200 470F C190 6023 A8E5 010E, -58, 4.221515128261284, 920.4, 3, 20
E200 470F C190 6023 A8E5 010E, -71, 5.890486225480862, 920.4, 4, 20
E200 470F C190 6023 A8E5 010E, -56, 5.356660911296659, 920.4, 1, 21
E200 470F C190 6023 A8E5 010E, -54.5, 1.7916895602504288, 920.4, 2, 21
E200 470F C190 6023 A8E5 010E, -58.5, 4.264466590322082, 920.4, 3, 21
E200 470F C190 6023 A8E5 010E, -71.5, 2.736621725587984, 920.4, 4, 21
E200 470F C190 6023 A8E5 010E, -56, 5.399612373357457, 920.4, 1, 22
E200 470F C190 6023 A8E5 010E, -54, 1.7916895602504288, 920.4, 2, 22
E200 470F C190 6023 A8E5 010E, -58, 4.135612204139688, 920.4, 3, 22
E200 470F C190 6023 A8E5 010E, -71.5, 2.7120780329818137, 920.4, 4, 22
E200 470F C190 6023 A8E5 010E, -55.5, 5.368932757599744, 920.4, 1, 23
E200 470F C190 6023 A8E5 010E, -54, 1.7732817907958012, 920.4, 2, 23
E200 470F C190 6023 A8E5 010E, -58, 4.196971435655114, 920.4, 3, 23
E200 470F C190 6023 A8E5 010E, -70.5, 5.970253226450915, 920.4, 4, 23
E200 470F C190 6023 A8E5 010E, -56, 5.344389064993574, 920.4, 1, 24
E200 470F C190 6023 A8E5 010E, -54, 1.7671458676442586, 920.4, 2, 24
E200 470F C190 6023 A8E5 010E, -58.5, 4.178563666200486, 920.4, 3, 24
E200 470F C190 6023 A8E5 010E, -70, 6.037748381117884, 920.4, 4, 24
E200 470F C190 6023 A8E5 010E, -56, 5.368932757599744, 920.4, 1, 25
E200 470F C190 6023 A8E5 010E, -54, 1.8162332528565992, 920.4, 2, 25
E200 470F C190 6023 A8E5 010E, -58.5, 4.1172044346850605, 920.4, 3, 25
E200 470F C190 6023 A8E5 010E, -71, 5.792311455056181, 920.4, 4, 25
E200 470F C190 6023 A8E5 010E, -55.5, 5.289165756629691, 920.4, 1, 26
E200 470F C190 6023 A8E5 010E, -54, 1.7855536370988863, 920.4, 2, 26
E200 470F C190 6023 A8E5 010E, -58.5, 4.215379205109742, 920.4, 3, 26
E200 470F C190 6023 A8E5 010E, -70.5, 6.010136726935942, 920.4, 4, 26
E200 470F C190 6023 A8E5 010E, -55.5, 5.2768939103266055, 920.4, 1, 27
E200 470F C190 6023 A8E5 010E, -53.5, 1.7426021750380885, 920.4, 2, 27
E200 470F C190 6023 A8E5 010E, -58, 4.246058820867455, 920.4, 3, 27
E200 470F C190 6023 A8E5 010E, -70.5, 5.9088939949354895, 920.4, 4, 27
E200 470F C190 6023 A8E5 010E, -56, 5.350524988145116, 920.4, 1, 28
E200 470F C190 6023 A8E5 010E, -54, 1.7794177139473437, 920.4, 2, 28
E200 470F C190 6023 A8E5 010E, -58, 4.227651051412827, 920.4, 3, 28
E200 470F C190 6023 A8E5 010E, -70.5, 5.8567386481473775, 920.4, 4, 28
E200 470F C190 6023 A8E5 010E, -55.5, 5.338253141842031, 920.4, 1, 29
E200 470F C190 6023 A8E5 010E, -54, 1.761009944492716, 920.4, 2, 29
E200 470F C190 6023 A8E5 010E, -58, 4.295146206079795, 920.4, 3, 29
E200 470F C190 6023 A8E5 010E, -70, 5.994796919057086, 920.4, 4, 29
E200 470F C190 6023 A8E5 010E, -56, 5.3627968344482015, 920.4, 1, 30
E200 470F C190 6023 A8E5 010E, -54.5, 1.761009944492716, 920.4, 2, 30
E200 470F C190 6023 A8E5 010E, -57.5, 4.28287435977671, 920.4, 3, 30
E200 470F C190 6023 A8E5 010E, -70.5, 5.829126993965437, 920.4, 4, 30
E200 470F C190 6023 A8E5 010E, -55.5, 5.325981295538946, 920.4, 1, 31
E200 470F C190 6023 A8E5 010E, -54, 1.7303303287350031, 920.4, 2, 31
E200 470F C190 6023 A8E5 010E, -58.5, 4.227651051412827, 920.4, 3, 31
E200 470F C190 6023 A8E5 010E, -70.5, 5.921165841238575, 920.4, 4, 31
E200 470F C190 6023 A8E5 010E, -55.5, 5.325981295538946, 920.4, 1, 32
E200 470F C190 6023 A8E5 010E, -54, 1.7732817907958012, 920.4, 2, 32
E200 470F C190 6023 A8E5 010E, -58, 4.196971435655114, 920.4, 3, 32
E200 470F C190 6023 A8E5 010E, -70.5, 5.887418263905091, 920.4, 4, 32
E200 470F C190 6023 A8E5 010E, -55.5, 5.381204603902829, 920.4, 1, 33
E200 470F C190 6023 A8E5 010E, -54, 1.7548740213411735, 920.4, 2, 33
E200 470F C190 6023 A8E5 010E, -57.5, 4.270602513473625, 920.4, 3, 33
E200 470F C190 6023 A8E5 010E, -70.5, 5.948777495420517, 920.4, 4, 33
E200 470F C190 6023 A8E5 010E, -56, 5.381204603902829, 920.4, 1, 34
E200 470F C190 6023 A8E5 010E, -54.5, 1.7303303287350031, 920.4, 2, 34
E200 470F C190 6023 A8E5 010E, -58, 4.252194744018997, 920.4, 3, 34
E200 470F C190 6023 A8E5 010E, -70.5, 5.853670686571607, 920.4, 4, 34
E200 470F C190 6023 A8E5 010E, -56, 5.418020142812084, 920.4, 1, 35
E200 470F C190 6023 A8E5 010E, -54, 1.736466251886546, 920.4, 2, 35
E200 470F C190 6023 A8E5 010E, -58.5, 4.239922897715912, 920.4, 3, 35
E200 470F C190 6023 A8E5 010E, -70.5, 5.927301764390117, 920.4, 4, 35
E200 470F C190 6023 A8E5 010E, -56, 5.375068680751287, 920.4, 1, 36
E200 470F C190 6023 A8E5 010E, -54, 1.7548740213411735, 920.4, 2, 36
E200 470F C190 6023 A8E5 010E, -58, 4.2092432819582, 920.4, 3, 36
E200 470F C190 6023 A8E5 010E, -70.5, 5.9610493417236015, 920.4, 4, 36
E200 470F C190 6023 A8E5 010E, -56, 5.338253141842031, 920.4, 1, 37
E200 470F C190 6023 A8E5 010E, -54, 1.7671458676442586, 920.4, 2, 37
E200 470F C190 6023 A8E5 010E, -58, 4.239922897715912, 920.4, 3, 37
E200 470F C190 6023 A8E5 010E, -70.5, 5.930369725965889, 920.4, 4, 37
E200 470F C190 6023 A8E5 010E, -56, 5.405748296509, 920.4, 1, 38
E200 470F C190 6023 A8E5 010E, -54, 1.736466251886546, 920.4, 2, 38
E200 470F C190 6023 A8E5 010E, -58.5, 4.2092432819582, 920.4, 3, 38
E200 470F C190 6023 A8E5 010E, -70.5, 5.945709533844745, 920.4, 4, 38
E200 470F C190 6023 A8E5 010E, -56, 5.45483568172134, 920.4, 1, 39
E200 470F C190 6023 A8E5 010E, -54, 1.7426021750380885, 920.4, 2, 39
E200 470F C190 6023 A8E5 010E, -58, 4.289010282928253, 920.4, 3, 39
E200 470F C190 6023 A8E5 010E, -70.5, 2.804116880254952, 920.4, 4, 39
E200 470F C190 6023 A8E5 010E, -56, 5.344389064993574, 920.4, 1, 40
E200 470F C190 6023 A8E5 010E, -54, 1.761009944492716, 920.4, 2, 40
E200 470F C190 6023 A8E5 010E, -58.5, 4.252194744018997, 920.4, 3, 40
E200 470F C190 6023 A8E5 010E, -70.5, 5.807651262935037, 920.4, 4, 40
E200 470F C190 6023 A8E5 010E, -55.5, 5.3198453723874035, 920.4, 1, 41
E200 470F C190 6023 A8E5 010E, -54, 1.7671458676442586, 920.4, 2, 41
E200 470F C190 6023 A8E5 010E, -58.5, 4.221515128261284, 920.4, 3, 41
E200 470F C190 6023 A8E5 010E, -70.5, 5.872078456026235, 920.4, 4, 41
E200 470F C190 6023 A8E5 010E, -55.5, 5.350524988145116, 920.4, 1, 42
E200 470F C190 6023 A8E5 010E, -54, 1.7548740213411735, 920.4, 2, 42
E200 470F C190 6023 A8E5 010E, -58.5, 4.252194744018997, 920.4, 3, 42
E200 470F C190 6023 A8E5 010E, -70.5, 5.853670686571607, 920.4, 4, 42
