Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -62.5, 5.264622064023521, 920.4, 1, 0
E200 470F C1A0 6023 A8E6 010F, -71, 4.154019973594316, 920.4, 2, 0
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.994641445355648, 920.4, 1, 1
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.135612204139688, 920.4, 2, 1
E200 470F C1A0 6023 A8E6 010F, -61.5, 4.828971520263998, 920.4, 1, 2
E200 470F C1A0 6023 A8E6 010F, -70, 0.7853981633974483, 920.4, 2, 2
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.700117134081604, 920.4, 1, 3
E200 470F C1A0 6023 A8E6 010F, -70.5, 3.9668743174722683, 920.4, 2, 3
E200 470F C1A0 6023 A8E6 010F, -61.5, 4.828971520263998, 920.4, 1, 4
E200 470F C1A0 6023 A8E6 010F, -69.5, 3.8625636238960444, 920.4, 2, 4
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.240078371417351, 920.4, 1, 5
E200 470F C1A0 6023 A8E6 010F, -71, 4.264466590322082, 920.4, 2, 5
E200 470F C1A0 6023 A8E6 010F, -62, 4.7307967498393175, 920.4, 1, 6
E200 470F C1A0 6023 A8E6 010F, -70, 4.144816088867002, 920.4, 2, 6
E200 470F C1A0 6023 A8E6 010F, -61.5, 4.896466674930966, 920.4, 1, 7
E200 470F C1A0 6023 A8E6 010F, -70, 4.11413647310929, 920.4, 2, 7
E200 470F C1A0 6023 A8E6 010F, -62, 4.95168998329485, 920.4, 1, 8
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.608078286808466, 920.4, 2, 8
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.240078371417351, 920.4, 1, 9
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.485359823777615, 920.4, 2, 9
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.7307967498393175, 920.4, 1, 10
E200 470F C1A0 6023 A8E6 010F, -68.5, 0.7669903939428205, 920.4, 2, 10
E200 470F C1A0 6023 A8E6 010F, -63.5, 4.902602598082509, 920.4, 1, 11
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.215379205109742, 920.4, 2, 11
E200 470F C1A0 6023 A8E6 010F, -62, 4.92714629068868, 920.4, 1, 12
E200 470F C1A0 6023 A8E6 010F, -70.5, 4.06811704947272, 920.4, 2, 12
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.71238898038469, 920.4, 1, 13
E200 470F C1A0 6023 A8E6 010F, -71, 4.129476280988146, 920.4, 2, 13
E200 470F C1A0 6023 A8E6 010F, -62, 5.086680292628786, 920.4, 1, 14
E200 470F C1A0 6023 A8E6 010F, -71, 4.129476280988146, 920.4, 2, 14
E200 470F C1A0 6023 A8E6 010F, -63, 4.865787059173254, 920.4, 1, 15
E200 470F C1A0 6023 A8E6 010F, -72, 4.374913207049849, 920.4, 2, 15
E200 470F C1A0 6023 A8E6 010F, -62, 4.853515212870168, 920.4, 1, 16
E200 470F C1A0 6023 A8E6 010F, -71, 4.104932588381976, 920.4, 2, 16
E200 470F C1A0 6023 A8E6 010F, -62, 5.203262832508095, 920.4, 1, 17
E200 470F C1A0 6023 A8E6 010F, -72, 4.295146206079795, 920.4, 2, 17
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.921010367537137, 920.4, 1, 18
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.184699589352029, 920.4, 2, 18
E200 470F C1A0 6023 A8E6 010F, -62, 5.013049214810275, 920.4, 1, 19
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.123340357836604, 920.4, 2, 19
E200 470F C1A0 6023 A8E6 010F, -62, 4.933282213840222, 920.4, 1, 20
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.111068511533518, 920.4, 2, 20
E200 470F C1A0 6023 A8E6 010F, -62, 5.123495831538041, 920.4, 1, 21
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.221515128261284, 920.4, 2, 21
E200 470F C1A0 6023 A8E6 010F, -62.5, 5.019185137961818, 920.4, 1, 22
E200 470F C1A0 6023 A8E6 010F, -72, 4.215379205109742, 920.4, 2, 22
E200 470F C1A0 6023 A8E6 010F, -62, 4.97623367590102, 920.4, 1, 23
E200 470F C1A0 6023 A8E6 010F, -71, 4.154019973594316, 920.4, 2, 23
E200 470F C1A0 6023 A8E6 010F, -62.5, 4.859651136021712, 920.4, 1, 24
E200 470F C1A0 6023 A8E6 010F, -71.5, 0.9817477042468103, 920.4, 2, 24
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.098952138931871, 920.4, 1, 25
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.178563666200486, 920.4, 2, 25
E200 470F C1A0 6023 A8E6 010F, -62, 4.945554060143307, 920.4, 1, 26
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.061981126321178, 920.4, 2, 26
E200 470F C1A0 6023 A8E6 010F, -62, 4.988505522204105, 920.4, 1, 27
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.23378697456437, 920.4, 2, 27
E200 470F C1A0 6023 A8E6 010F, -62, 5.098952138931871, 920.4, 1, 28
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.295146206079795, 920.4, 2, 28
E200 470F C1A0 6023 A8E6 010F, -62.5, 5.00077736850719, 920.4, 1, 29
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.166291819897402, 920.4, 2, 29
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.019185137961818, 920.4, 1, 30
E200 470F C1A0 6023 A8E6 010F, -71.5, 1.012427320004523, 920.4, 2, 30
E200 470F C1A0 6023 A8E6 010F, -62, 4.9394181369917645, 920.4, 1, 31
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.252194744018997, 920.4, 2, 31
E200 470F C1A0 6023 A8E6 010F, -61, 5.166447293598839, 920.4, 1, 32
E200 470F C1A0 6023 A8E6 010F, -72, 4.331961744989051, 920.4, 2, 32
E200 470F C1A0 6023 A8E6 010F, -62, 5.019185137961818, 920.4, 1, 33
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.28287435977671, 920.4, 2, 33
E200 470F C1A0 6023 A8E6 010F, -62, 4.97623367590102, 920.4, 1, 34
E200 470F C1A0 6023 A8E6 010F, -72, 4.178563666200486, 920.4, 2, 34
E200 470F C1A0 6023 A8E6 010F, -62, 5.013049214810275, 920.4, 1, 35
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.246058820867455, 920.4, 2, 35
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.049864753719531, 920.4, 1, 36
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.215379205109742, 920.4, 2, 36
E200 470F C1A0 6023 A8E6 010F, -61.5, 4.988505522204105, 920.4, 1, 37
E200 470F C1A0 6023 A8E6 010F, -72, 4.319689898685965, 920.4, 2, 37
E200 470F C1A0 6023 A8E6 010F, -62, 5.105088062083414, 920.4, 1, 38
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.252194744018997, 920.4, 2, 38
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.098952138931871, 920.4, 1, 39
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.319689898685965, 920.4, 2, 39
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.21553467881118, 920.4, 1, 40
E200 470F C1A0 6023 A8E6 010F, -72, 4.246058820867455, 920.4, 2, 40
E200 470F C1A0 6023 A8E6 010F, -62, 5.037592907416445, 920.4, 1, 41
E200 470F C1A0 6023 A8E6 010F, -72, 4.405592822807561, 920.4, 2, 41
E200 470F C1A0 6023 A8E6 010F, -62, 5.135767677841127, 920.4, 1, 42
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.221515128261284, 920.4, 2, 42
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.031456984264903, 920.4, 1, 43
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.319689898685965, 920.4, 2, 43
E200 470F C1A0 6023 A8E6 010F, -62, 5.123495831538041, 920.4, 1, 44
E200 470F C1A0 6023 A8E6 010F, -72, 4.411728745959104, 920.4, 2, 44
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.031456984264903, 920.4, 1, 45
E200 470F C1A0 6023 A8E6 010F, -72, 4.252194744018997, 920.4, 2, 45
E200 470F C1A0 6023 A8E6 010F, -61, 5.111223985234957, 920.4, 1, 46
E200 470F C1A0 6023 A8E6 010F, -72, 4.405592822807561, 920.4, 2, 46
E200 470F C1A0 6023 A8E6 010F, -62, 4.957825906446392, 920.4, 1, 47
E200 470F C1A0 6023 A8E6 010F, -72, 4.3933209765044765, 920.4, 2, 47
E200 470F C1A0 6023 A8E6 010F, -62, 5.006913291658733, 920.4, 1, 48
E200 470F C1A0 6023 A8E6 010F, -72, 4.331961744989051, 920.4, 2, 48
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.049864753719531, 920.4, 1, 49
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.331961744989051, 920.4, 2, 49
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.221670601962723, 920.4, 1, 50
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.473087977474529, 920.4, 2, 50
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.092816215780329, 920.4, 1, 51
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.509903516383785, 920.4, 2, 51
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.086680292628786, 920.4, 1, 52
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.430136515413731, 920.4, 2, 52
E200 470F C1A0 6023 A8E6 010F, -62, 5.356660911296659, 920.4, 1, 53
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.442408361716817, 920.4, 2, 53
E200 470F C1A0 6023 A8E6 010F, -62, 5.221670601962723, 920.4, 1, 54
E200 470F C1A0 6023 A8E6 010F, -71, 4.411728745959104, 920.4, 2, 54
E200 470F C1A0 6023 A8E6 010F, -62.5, 5.1725832167503825, 920.4, 1, 55
E200 470F C1A0 6023 A8E6 010F, -72, 4.4976316700806995, 920.4, 2, 55
E200 470F C1A0 6023 A8E6 010F, -62.5, 5.117359908386499, 920.4, 1, 56
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.454680208019902, 920.4, 2, 56
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.056000676871073, 920.4, 1, 57
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.491495746929157, 920.4, 2, 57
E200 470F C1A0 6023 A8E6 010F, -62, 5.135767677841127, 920.4, 1, 58
E200 470F C1A0 6023 A8E6 010F, -72, 4.442408361716817, 920.4, 2, 58
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.154175447295755, 920.4, 1, 59
E200 470F C1A0 6023 A8E6 010F, -72, 4.399456899656019, 920.4, 2, 59
E200 470F C1A0 6023 A8E6 010F, -62, 5.148039524144211, 920.4, 1, 60
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.608078286808466, 920.4, 2, 60
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.178719139901925, 920.4, 1, 61
E200 470F C1A0 6023 A8E6 010F, -71.5, 1.4296700943094176, 920.4, 2, 61
E200 470F C1A0 6023 A8E6 010F, -62, 5.006913291658733, 920.4, 1, 62
E200 470F C1A0 6023 A8E6 010F, -71, 1.3867186322486196, 920.4, 2, 62
E200 470F C1A0 6023 A8E6 010F, -62, 5.031456984264903, 920.4, 1, 63
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.4976316700806995, 920.4, 2, 63
E200 470F C1A0 6023 A8E6 010F, -62.5, 5.148039524144211, 920.4, 1, 64
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.528311285838413, 920.4, 2, 64
E200 470F C1A0 6023 A8E6 010F, -62, 5.178719139901925, 920.4, 1, 65
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.565126824747668, 920.4, 2, 65
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.098952138931871, 920.4, 1, 66
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.509903516383785, 920.4, 2, 66
E200 470F C1A0 6023 A8E6 010F, -61.5, 5.344389064993574, 920.4, 1, 67
E200 470F C1A0 6023 A8E6 010F, -71.5, 4.528311285838413, 920.4, 2, 67
