Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -72, 6.111379458936394, 920.4, 1, 0
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.2518837966161214, 920.4, 2, 0
E200 470F C1A0 6023 A8E6 010F, -72, 6.264777537724958, 920.4, 1, 1
E200 470F C1A0 6023 A8E6 010F, -58, 2.1782527187976104, 920.4, 2, 1
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.872078456026235, 920.4, 1, 2
E200 470F C1A0 6023 A8E6 010F, -59, 2.1537090261914402, 920.4, 2, 2
E200 470F C1A0 6023 A8E6 010F, -72, 5.970253226450915, 920.4, 1, 3
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.1230294104337273, 920.4, 2, 3
E200 470F C1A0 6023 A8E6 010F, -72, 2.9636508821950587, 920.4, 1, 4
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.1353012567368124, 920.4, 2, 4
E200 470F C1A0 6023 A8E6 010F, -72.5, 5.976389149602458, 920.4, 1, 5
E200 470F C1A0 6023 A8E6 010F, -58, 2.073942025221387, 920.4, 2, 5
E200 470F C1A0 6023 A8E6 010F, -72.5, 5.872078456026235, 920.4, 1, 6
E200 470F C1A0 6023 A8E6 010F, -59, 2.1046216409791, 920.4, 2, 6
E200 470F C1A0 6023 A8E6 010F, -72.5, 5.8475347634200645, 920.4, 1, 7
E200 470F C1A0 6023 A8E6 010F, -59, 2.098485717827557, 920.4, 2, 7
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.884350302329319, 920.4, 1, 8
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.0371264863121317, 920.4, 2, 8
E200 470F C1A0 6023 A8E6 010F, -72, 5.884350302329319, 920.4, 1, 9
E200 470F C1A0 6023 A8E6 010F, -59, 2.073942025221387, 920.4, 2, 9
E200 470F C1A0 6023 A8E6 010F, -72, 5.884350302329319, 920.4, 1, 10
E200 470F C1A0 6023 A8E6 010F, -58, 2.0371264863121317, 920.4, 2, 10
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.9088939949354895, 920.4, 1, 11
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.018718716857504, 920.4, 2, 11
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.9088939949354895, 920.4, 1, 12
E200 470F C1A0 6023 A8E6 010F, -58, 2.061670178918302, 920.4, 2, 12
E200 470F C1A0 6023 A8E6 010F, -71.5, 2.761165418194154, 920.4, 1, 13
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.0800779483729293, 920.4, 2, 13
E200 470F C1A0 6023 A8E6 010F, -72, 5.890486225480862, 920.4, 1, 14
E200 470F C1A0 6023 A8E6 010F, -59, 2.055534255766759, 920.4, 2, 14
E200 470F C1A0 6023 A8E6 010F, -72, 5.835262917116979, 920.4, 1, 15
E200 470F C1A0 6023 A8E6 010F, -57.5, 2.043262409463674, 920.4, 2, 15
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.872078456026235, 920.4, 1, 16
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.067806102069844, 920.4, 2, 16
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.835262917116979, 920.4, 1, 17
E200 470F C1A0 6023 A8E6 010F, -58, 2.043262409463674, 920.4, 2, 17
E200 470F C1A0 6023 A8E6 010F, -72, 5.896622148632405, 920.4, 1, 18
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.0800779483729293, 920.4, 2, 18
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.872078456026235, 920.4, 1, 19
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.024854640009046, 920.4, 2, 19
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.810719224510809, 920.4, 1, 20
E200 470F C1A0 6023 A8E6 010F, -58.5, 1.9941750242513334, 920.4, 2, 20
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.8045833013592665, 920.4, 1, 21
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.055534255766759, 920.4, 2, 21
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.896622148632405, 920.4, 1, 22
E200 470F C1A0 6023 A8E6 010F, -58, 2.012582793705961, 920.4, 2, 22
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.872078456026235, 920.4, 1, 23
E200 470F C1A0 6023 A8E6 010F, -58, 2.098485717827557, 920.4, 2, 23
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.798447378207723, 920.4, 1, 24
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.024854640009046, 920.4, 2, 24
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.767767762450011, 920.4, 1, 25
E200 470F C1A0 6023 A8E6 010F, -57.5, 2.0371264863121317, 920.4, 2, 25
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.835262917116979, 920.4, 1, 26
E200 470F C1A0 6023 A8E6 010F, -58.5, 1.9819031779482483, 920.4, 2, 26
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.816855147662351, 920.4, 1, 27
E200 470F C1A0 6023 A8E6 010F, -58, 1.9941750242513334, 920.4, 2, 27
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.786175531904639, 920.4, 1, 28
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.018718716857504, 920.4, 2, 28
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.798447378207723, 920.4, 1, 29
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.030990563160589, 920.4, 2, 29
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.8475347634200645, 920.4, 1, 30
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.018718716857504, 920.4, 2, 30
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.915029918087033, 920.4, 1, 31
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.024854640009046, 920.4, 2, 31
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.841398840268521, 920.4, 1, 32
E200 470F C1A0 6023 A8E6 010F, -58.5, 1.9819031779482483, 920.4, 2, 32
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.780039608753096, 920.4, 1, 33
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.061670178918302, 920.4, 2, 33
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.767767762450011, 920.4, 1, 34
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.0493983326152168, 920.4, 2, 34
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.6573211457222445, 920.4, 1, 35
E200 470F C1A0 6023 A8E6 010F, -58, 2.030990563160589, 920.4, 2, 35
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.835262917116979, 920.4, 1, 36
E200 470F C1A0 6023 A8E6 010F, -58, 2.067806102069844, 920.4, 2, 36
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.724816300389213, 920.4, 1, 37
E200 470F C1A0 6023 A8E6 010F, -58.5, 1.9941750242513334, 920.4, 2, 37
E200 470F C1A0 6023 A8E6 010F, -72, 5.7616318392984684, 920.4, 1, 38
E200 470F C1A0 6023 A8E6 010F, -57.5, 2.018718716857504, 920.4, 2, 38
E200 470F C1A0 6023 A8E6 010F, -72, 5.8659425328746915, 920.4, 1, 39
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.012582793705961, 920.4, 2, 39
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.816855147662351, 920.4, 1, 40
E200 470F C1A0 6023 A8E6 010F, -58, 2.0064468705544187, 920.4, 2, 40
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.810719224510809, 920.4, 1, 41
E200 470F C1A0 6023 A8E6 010F, -58.5, 1.9819031779482483, 920.4, 2, 41
E200 470F C1A0 6023 A8E6 010F, -72, 5.822991070813893, 920.4, 1, 42
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.000310947402876, 920.4, 2, 42
E200 470F C1A0 6023 A8E6 010F, -72, 5.810719224510809, 920.4, 1, 43
E200 470F C1A0 6023 A8E6 010F, -58, 1.9757672547967058, 920.4, 2, 43
E200 470F C1A0 6023 A8E6 010F, -72, 5.786175531904639, 920.4, 1, 44
E200 470F C1A0 6023 A8E6 010F, -58, 2.000310947402876, 920.4, 2, 44
E200 470F C1A0 6023 A8E6 010F, -71.5, 2.6384469551633027, 920.4, 1, 45
E200 470F C1A0 6023 A8E6 010F, -58.5, 1.9880391010997909, 920.4, 2, 45
E200 470F C1A0 6023 A8E6 010F, -72, 2.662990647769473, 920.4, 1, 46
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.024854640009046, 920.4, 2, 46
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.743224069843841, 920.4, 1, 47
E200 470F C1A0 6023 A8E6 010F, -58, 2.012582793705961, 920.4, 2, 47
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.737088146692298, 920.4, 1, 48
E200 470F C1A0 6023 A8E6 010F, -58, 2.000310947402876, 920.4, 2, 48
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.780039608753096, 920.4, 1, 49
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.0064468705544187, 920.4, 2, 49
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.767767762450011, 920.4, 1, 50
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.073942025221387, 920.4, 2, 50
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.816855147662351, 920.4, 1, 51
E200 470F C1A0 6023 A8E6 010F, -58, 2.012582793705961, 920.4, 2, 51
E200 470F C1A0 6023 A8E6 010F, -71.5, 5.786175531904639, 920.4, 1, 52
E200 470F C1A0 6023 A8E6 010F, -58.5, 2.0493983326152168, 920.4, 2, 52
