Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -53.5, 4.037437433715008, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -46, 1.748738098189631, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -53.5, 4.037437433715008, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.748738098189631, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -53.5, 4.086524818927348, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.7548740213411735, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -53.5, 4.061981126321178, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.7671458676442586, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -53.5, 4.0558452031696355, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.7548740213411735, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -54, 4.06811704947272, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.7241944055834606, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -53.5, 4.04357335686655, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.7548740213411735, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -53.5, 4.06811704947272, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.736466251886546, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -53, 4.086524818927348, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.748738098189631, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -53.5, 4.104932588381976, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.7548740213411735, 920.4, 6, 9
