Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -50, 5.7616318392984684, 920.4, 1, 0
E200 470F C1A0 6023 A8E6 010F, -42.5, 4.147884050442774, 920.4, 2, 0
E200 470F C1A0 6023 A8E6 010F, -50, 5.8659425328746915, 920.4, 1, 1
E200 470F C1A0 6023 A8E6 010F, -43, 4.147884050442774, 920.4, 2, 1
E200 470F C1A0 6023 A8E6 010F, -50.5, 6.092971689481767, 920.4, 1, 2
E200 470F C1A0 6023 A8E6 010F, -43, 4.184699589352029, 920.4, 2, 2
E200 470F C1A0 6023 A8E6 010F, -50, 5.620505606812989, 920.4, 1, 3
E200 470F C1A0 6023 A8E6 010F, -43, 4.184699589352029, 920.4, 2, 3
E200 470F C1A0 6023 A8E6 010F, -50, 6.258641614573416, 920.4, 1, 4
E200 470F C1A0 6023 A8E6 010F, -43, 4.1601558967458585, 920.4, 2, 4
E200 470F C1A0 6023 A8E6 010F, -50.5, 5.577554144752192, 920.4, 1, 5
E200 470F C1A0 6023 A8E6 010F, -42.5, 4.166291819897402, 920.4, 2, 5
E200 470F C1A0 6023 A8E6 010F, -50, 6.215690152512618, 920.4, 1, 6
E200 470F C1A0 6023 A8E6 010F, -43, 4.154019973594316, 920.4, 2, 6
E200 470F C1A0 6023 A8E6 010F, -50, 5.743224069843841, 920.4, 1, 7
E200 470F C1A0 6023 A8E6 010F, -42.5, 4.2031073588066565, 920.4, 2, 7
E200 470F C1A0 6023 A8E6 010F, -50, 5.939573610693203, 920.4, 1, 8
E200 470F C1A0 6023 A8E6 010F, -43, 4.166291819897402, 920.4, 2, 8
E200 470F C1A0 6023 A8E6 010F, -50, 6.000932842208628, 920.4, 1, 9
E200 470F C1A0 6023 A8E6 010F, -43, 4.184699589352029, 920.4, 2, 9
E200 470F C1A0 6023 A8E6 010F, -50, 5.712544454086128, 920.4, 1, 10
E200 470F C1A0 6023 A8E6 010F, -43, 4.172427743048944, 920.4, 2, 10
E200 470F C1A0 6023 A8E6 010F, -50.5, 6.234097921967246, 920.4, 1, 11
E200 470F C1A0 6023 A8E6 010F, -43, 4.172427743048944, 920.4, 2, 11
E200 470F C1A0 6023 A8E6 010F, -50, 5.638913376267617, 920.4, 1, 12
E200 470F C1A0 6023 A8E6 010F, -42.5, 4.2031073588066565, 920.4, 2, 12
E200 470F C1A0 6023 A8E6 010F, -50.5, 6.252505691421874, 920.4, 1, 13
E200 470F C1A0 6023 A8E6 010F, -43, 4.172427743048944, 920.4, 2, 13
E200 470F C1A0 6023 A8E6 010F, -50, 5.724816300389213, 920.4, 1, 14
E200 470F C1A0 6023 A8E6 010F, -43, 4.196971435655114, 920.4, 2, 14
E200 470F C1A0 6023 A8E6 010F, -50, 6.074563920027139, 920.4, 1, 15
E200 470F C1A0 6023 A8E6 010F, -43, 4.1601558967458585, 920.4, 2, 15
E200 470F C1A0 6023 A8E6 010F, -50, 5.927301764390117, 920.4, 1, 16
E200 470F C1A0 6023 A8E6 010F, -43, 4.178563666200486, 920.4, 2, 16
E200 470F C1A0 6023 A8E6 010F, -49.5, 5.816855147662351, 920.4, 1, 17
E200 470F C1A0 6023 A8E6 010F, -42.5, 4.178563666200486, 920.4, 2, 17
E200 470F C1A0 6023 A8E6 010F, -50, 6.12365130523948, 920.4, 1, 18
E200 470F C1A0 6023 A8E6 010F, -43, 4.178563666200486, 920.4, 2, 18
E200 470F C1A0 6023 A8E6 010F, -50, 5.688000761479957, 920.4, 1, 19
E200 470F C1A0 6023 A8E6 010F, -43, 4.196971435655114, 920.4, 2, 19
E200 470F C1A0 6023 A8E6 010F, -50.5, 6.209554229361076, 920.4, 1, 20
E200 470F C1A0 6023 A8E6 010F, -43, 4.172427743048944, 920.4, 2, 20
