Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C190 6023 A8E5 010E, -54, 1.1474176293384597, 920.4, 1, 0
E200 470F C190 6023 A8E5 010E, -55.5, 4.270602513473625, 920.4, 2, 0
E200 470F C190 6023 A8E5 010E, -54, 2.6691265709210157, 920.4, 3, 0
E200 470F C190 6023 A8E5 010E, -58.5, 2.3071071049800045, 920.4, 4, 0
E200 470F C190 6023 A8E5 010E, -54, 1.0185632431560658, 920.4, 1, 1
E200 470F C190 6023 A8E5 010E, -55, 4.301282129231338, 920.4, 2, 1
E200 470F C190 6023 A8E5 010E, -54, 2.724349879284899, 920.4, 3, 1
E200 470F C190 6023 A8E5 010E, -57.5, 2.3746022596469727, 920.4, 4, 1
E200 470F C190 6023 A8E5 010E, -54.5, 1.0062913968529805, 920.4, 1, 2
E200 470F C190 6023 A8E5 010E, -55, 4.252194744018997, 920.4, 2, 2
E200 470F C190 6023 A8E5 010E, -54, 2.6691265709210157, 920.4, 3, 2
E200 470F C190 6023 A8E5 010E, -58, 2.3193789512830896, 920.4, 4, 2
E200 470F C190 6023 A8E5 010E, -54.5, 1.012427320004523, 920.4, 1, 3
E200 470F C190 6023 A8E5 010E, -55, 4.270602513473625, 920.4, 2, 3
E200 470F C190 6023 A8E5 010E, -54, 2.6384469551633027, 920.4, 3, 3
E200 470F C190 6023 A8E5 010E, -58, 2.325514874434632, 920.4, 4, 3
E200 470F C190 6023 A8E5 010E, -54.5, 1.0062913968529805, 920.4, 1, 4
E200 470F C190 6023 A8E5 010E, -55, 4.252194744018997, 920.4, 2, 4
E200 470F C190 6023 A8E5 010E, -54, 2.6445828783148455, 920.4, 3, 4
E200 470F C190 6023 A8E5 010E, -58, 2.227340104009951, 920.4, 4, 4
E200 470F C190 6023 A8E5 010E, -54.5, 1.0246991663076084, 920.4, 1, 5
E200 470F C190 6023 A8E5 010E, -55, 4.239922897715912, 920.4, 2, 5
E200 470F C190 6023 A8E5 010E, -54, 2.6261751088602177, 920.4, 3, 5
E200 470F C190 6023 A8E5 010E, -58, 2.2641556429192065, 920.4, 4, 5
E200 470F C190 6023 A8E5 010E, -55, 0.9817477042468103, 920.4, 1, 6
E200 470F C190 6023 A8E5 010E, -55, 4.25833066717054, 920.4, 2, 6
E200 470F C190 6023 A8E5 010E, -54, 2.6139032625571326, 920.4, 3, 6
E200 470F C190 6023 A8E5 010E, -58, 2.282563412373834, 920.4, 4, 6
E200 470F C190 6023 A8E5 010E, -54.5, 1.0062913968529805, 920.4, 1, 7
E200 470F C190 6023 A8E5 010E, -55, 4.172427743048944, 920.4, 2, 7
E200 470F C190 6023 A8E5 010E, -54, 2.6139032625571326, 920.4, 3, 7
E200 470F C190 6023 A8E5 010E, -58, 2.282563412373834, 920.4, 4, 7
