Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -48.5, 5.473243451175968, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -47, 6.160466844148735, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -48.5, 5.540738605842936, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -47.5, 6.234097921967246, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -48.5, 5.534602682691394, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -47.5, 6.215690152512618, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -48.5, 5.5714182216006485, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -47, 6.227961998815704, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -48.5, 5.565282298449106, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -47.5, 6.215690152512618, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -48.5, 5.565282298449106, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -47.5, 6.227961998815704, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -48, 5.553010452146021, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -48, 6.234097921967246, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -48, 5.595961914206819, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -48, 6.209554229361076, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -48, 5.608233760509904, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -47.5, 6.215690152512618, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -48, 5.553010452146021, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -47.5, 6.234097921967246, 920.4, 6, 9
E200 470F C1A0 6023 A8E6 010F, -48, 5.5714182216006485, 920.4, 4, 10
