Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -50, 4.767612288748572, 920.4, 2, 0
E200 470F C1A0 6023 A8E6 010F, -49, 5.135767677841127, 920.4, 2, 1
E200 470F C1A0 6023 A8E6 010F, -49, 5.006913291658733, 920.4, 2, 2
E200 470F C1A0 6023 A8E6 010F, -50, 4.828971520263998, 920.4, 2, 3
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.970097752749477, 920.4, 2, 4
E200 470F C1A0 6023 A8E6 010F, -48.5, 5.190990986205009, 920.4, 2, 5
E200 470F C1A0 6023 A8E6 010F, -49.5, 5.019185137961818, 920.4, 2, 6
E200 470F C1A0 6023 A8E6 010F, -50, 4.865787059173254, 920.4, 2, 7
E200 470F C1A0 6023 A8E6 010F, -49, 5.123495831538041, 920.4, 2, 8
E200 470F C1A0 6023 A8E6 010F, -49, 5.252350217720435, 920.4, 2, 9
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.97623367590102, 920.4, 2, 10
E200 470F C1A0 6023 A8E6 010F, -50, 4.773748211900116, 920.4, 2, 11
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.970097752749477, 920.4, 2, 12
E200 470F C1A0 6023 A8E6 010F, -49.5, 5.019185137961818, 920.4, 2, 13
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.792155981354743, 920.4, 2, 14
E200 470F C1A0 6023 A8E6 010F, -49, 4.878058905476339, 920.4, 2, 15
E200 470F C1A0 6023 A8E6 010F, -49, 5.037592907416445, 920.4, 2, 16
E200 470F C1A0 6023 A8E6 010F, -49, 5.141903600992669, 920.4, 2, 17
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.945554060143307, 920.4, 2, 18
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.963961829597935, 920.4, 2, 19
E200 470F C1A0 6023 A8E6 010F, -48.5, 5.190990986205009, 920.4, 2, 20
E200 470F C1A0 6023 A8E6 010F, -49, 5.111223985234957, 920.4, 2, 21
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.902602598082509, 920.4, 2, 22
E200 470F C1A0 6023 A8E6 010F, -50, 4.902602598082509, 920.4, 2, 23
E200 470F C1A0 6023 A8E6 010F, -49, 5.092816215780329, 920.4, 2, 24
E200 470F C1A0 6023 A8E6 010F, -49, 5.031456984264903, 920.4, 2, 25
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.896466674930966, 920.4, 2, 26
E200 470F C1A0 6023 A8E6 010F, -49.5, 5.043728830567988, 920.4, 2, 27
E200 470F C1A0 6023 A8E6 010F, -49, 5.141903600992669, 920.4, 2, 28
E200 470F C1A0 6023 A8E6 010F, -50, 4.945554060143307, 920.4, 2, 29
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.853515212870168, 920.4, 2, 30
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.994641445355648, 920.4, 2, 31
E200 470F C1A0 6023 A8E6 010F, -49, 5.111223985234957, 920.4, 2, 32
E200 470F C1A0 6023 A8E6 010F, -49.5, 4.884194828627882, 920.4, 2, 33
E200 470F C1A0 6023 A8E6 010F, -50.5, 4.804427827657828, 920.4, 2, 34
