Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -52, 4.0558452031696355, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -46.5, 5.47937937432751, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -51, 4.061981126321178, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -46.5, 5.442563835418255, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -52, 4.031301510563465, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -46.5, 5.399612373357457, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -51.5, 4.06811704947272, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -46.5, 5.546874528994478, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -52, 4.025165587411922, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -46.5, 5.313709449235861, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -52, 4.0558452031696355, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -46.5, 5.387340527054372, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -52, 4.006757817957295, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -46.5, 5.344389064993574, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -52, 4.025165587411922, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -46.5, 5.325981295538946, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -52, 4.04357335686655, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -46, 5.325981295538946, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -52, 3.9944859716542096, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -46, 5.307573526084319, 920.4, 6, 9
E200 470F C1A0 6023 A8E6 010F, -52, 4.037437433715008, 920.4, 4, 10
E200 470F C1A0 6023 A8E6 010F, -46.5, 5.344389064993574, 920.4, 6, 10
