Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -51, 6.062292073724054, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -50, 4.847379289718626, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -50.5, 6.111379458936394, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -50, 4.7860200582032, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -51, 6.111379458936394, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -50, 4.822835597112456, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -51, 6.080699843178682, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -50, 4.8351074434155406, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -51, 6.105243535784852, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -50, 4.8351074434155406, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -50.5, 6.0991076126333095, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -50, 4.816699673960914, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -51, 6.105243535784852, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -50, 4.822835597112456, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -50.5, 6.129787228391022, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -50, 4.828971520263998, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -50.5, 6.092971689481767, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -50, 4.841243366567084, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -51, 6.0991076126333095, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -50, 4.841243366567084, 920.4, 6, 9
E200 470F C1A0 6023 A8E6 010F, -50.5, 6.12365130523948, 920.4, 4, 10
E200 470F C1A0 6023 A8E6 010F, -50, 4.822835597112456, 920.4, 6, 10
E200 470F C1A0 6023 A8E6 010F, -51, 6.129787228391022, 920.4, 4, 11
E200 470F C1A0 6023 A8E6 010F, -50, 4.81056375080937, 920.4, 6, 11
