Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -49, 3.6140587362585705, 920.4, 2, 0
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.663146121470911, 920.4, 2, 1
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6570101983193686, 920.4, 2, 2
E200 470F C1A0 6023 A8E6 010F, -49, 3.5281558121369745, 920.4, 2, 3
E200 470F C1A0 6023 A8E6 010F, -49, 3.5342917352885173, 920.4, 2, 4
E200 470F C1A0 6023 A8E6 010F, -50, 3.6386024288647407, 920.4, 2, 5
E200 470F C1A0 6023 A8E6 010F, -50, 3.5895150436524004, 920.4, 2, 6
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.5281558121369745, 920.4, 2, 7
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.5833791205008576, 920.4, 2, 8
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6447383520162835, 920.4, 2, 9
E200 470F C1A0 6023 A8E6 010F, -49, 3.5772431973493153, 920.4, 2, 10
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.5588354278946874, 920.4, 2, 11
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6324665057131984, 920.4, 2, 12
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6999616603801666, 920.4, 2, 13
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.5895150436524004, 920.4, 2, 14
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.650874275167826, 920.4, 2, 15
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6692820446224537, 920.4, 2, 16
E200 470F C1A0 6023 A8E6 010F, -50, 3.6386024288647407, 920.4, 2, 17
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.5588354278946874, 920.4, 2, 18
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6017868899554855, 920.4, 2, 19
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.650874275167826, 920.4, 2, 20
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6263305825616556, 920.4, 2, 21
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.5833791205008576, 920.4, 2, 22
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.650874275167826, 920.4, 2, 23
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.693825737228624, 920.4, 2, 24
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6386024288647407, 920.4, 2, 25
E200 470F C1A0 6023 A8E6 010F, -49, 3.6324665057131984, 920.4, 2, 26
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6754179677739964, 920.4, 2, 27
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6570101983193686, 920.4, 2, 28
E200 470F C1A0 6023 A8E6 010F, -49, 3.5895150436524004, 920.4, 2, 29
E200 470F C1A0 6023 A8E6 010F, -49.5, 3.6754179677739964, 920.4, 2, 30
