Tag ID,RSSI,Phase,Frequency,Antenna No.,Created At
2020 43CB 43A1 E78A 543D 29C5, -70.5, 3.834951969714103, 920.4, 4, 2022/12/19 19:31:51
2020 43CB 43A1 E78A 543D 29C5, -61.5, 1.5278448647340985, 920.4, 6, 2022/12/19 19:31:52
2020 43CB 43A2 198A 543D 2A8D, -53, 5.375068680751287, 920.4, 1, 2022/12/19 19:31:51
2020 43CB 43A2 198A 543D 2A8D, -55, 0.46019423636569234, 920.4, 4, 2022/12/19 19:31:51
2200 43CB 43A1 D68A 543D 2981, -64.5, 6.1420590746941075, 920.4, 1, 2022/12/19 19:31:51
E200 470F 45D0 6023 A129 010E, -63, 3.1231848841351653, 920.4, 1, 2022/12/19 19:31:51
E200 470F 45D0 6023 A129 010E, -55.5, 0.5706408530934585, 920.4, 4, 2022/12/19 19:31:51
5538 0000 4180 0400 0034 000B, -70.5, 4.534447208989955, 920.4, 6, 2022/12/19 19:31:54
9990 1912 9990 9990 9990 0137, -66, 3.1784081924990484, 920.4, 6, 2022/12/19 19:31:54
2200 0000 1000 0000 0000 000B, -61, 4.608078286808466, 920.4, 6, 2022/12/19 19:31:54
7B49, -71, 0.8835729338221293, 920.4, 4, 2022/12/19 19:31:54
9990 1912 9990 9990 9990 0107, -59, 6.1850105367549055, 920.4, 4, 2022/12/19 19:31:54
5598 0000 4004 0004 000C 0001, -56.5, 5.1725832167503825, 920.4, 4, 2022/12/19 19:31:54
2200 43CB 43A1 DF8A 543D 29A5, -58.5, 4.0987966652304335, 920.4, 4, 2022/12/19 19:31:54
2200 4444 B4D0 6014 04E6 3739, -63.5, 1.7732817907958012, 920.4, 4, 2022/12/19 19:31:54
5538 0000 4180 0400 0034 0007, -66, 2.82252464970958, 920.4, 4, 2022/12/19 19:31:54
9990 1912 9990 9990 9990 0113, -63.5, 5.724816300389213, 920.4, 4, 2022/12/19 19:31:53
2200 4444 A450 6014 04E6 3731, -58, 0.5092816215780329, 920.4, 4, 2022/12/19 19:31:53
2200 4444 A450 6014 04E6 3731, -62, 3.160000423044421, 920.4, 6, 2022/12/19 19:31:54
2200 0000 42C4 0644 0010 0001, -58, 1.9205439464328227, 920.4, 4, 2022/12/19 19:31:54
2200 43CB 43A1 E48A 543D 29B9, -66.5, 1.1596894756415448, 920.4, 1, 2022/12/19 19:31:53
2020 0000 4000 0000 0000 0012, -67.5, 1.3621749396424494, 920.4, 1, 2022/12/19 19:31:53
2020 0000 4000 0000 0000 0012, -67.5, 6.14819499784565, 920.4, 6, 2022/12/19 19:31:54
2200 43CB 43A1 CD8A 543D 295D, -62, 2.055534255766759, 920.4, 1, 2022/12/19 19:31:53
2020 43CB 43A2 198A 543D 2A8D, -53, 5.375068680751287, 920.4, 1, 2022/12/19 19:31:53
2020 43CB 43A2 198A 543D 2A8D, -55.5, 0.5706408530934585, 920.4, 4, 2022/12/19 19:31:54
2020 43CB 43A1 E78A 543D 29C5, -58.5, 5.71868037723767, 920.4, 1, 2022/12/19 19:31:53
2020 43CB 43A1 E78A 543D 29C5, -70.5, 3.9392626632903265, 920.4, 4, 2022/12/19 19:31:53
2020 43CB 43A1 E78A 543D 29C5, -61, 4.706253057233147, 920.4, 6, 2022/12/19 19:31:54
E200 470F 45D0 6023 A129 010E, -63, 3.074097498922825, 920.4, 1, 2022/12/19 19:31:53
E200 470F 45D0 6023 A129 010E, -55.5, 0.9878836273983529, 920.4, 4, 2022/12/19 19:31:54
2020 43CB 43A1 E88A 543D 29C9, -60, 4.9394181369917645, 920.4, 1, 2022/12/19 19:31:53
2020 43CB 43A1 E88A 543D 29C9, -60.5, 3.129320807286708, 920.4, 4, 2022/12/19 19:31:54
2200 43CB 43A1 E98A 543D 29CD, -68.5, 5.3627968344482015, 920.4, 1, 2022/12/19 19:31:53
2020 43CB 43A1 E38A 543D 29B5, -67.5, 5.9518454569962875, 920.4, 1, 2022/12/19 19:31:53
2020 43CB 43A1 E38A 543D 29B5, -64.5, 5.485515297479052, 920.4, 4, 2022/12/19 19:31:54
5538 0000 4180 0400 0034 000B, -70.5, 4.534447208989955, 920.4, 6, 2022/12/19 19:31:56
9990 1912 9990 9990 9990 0125, -61, 3.9515345095934116, 920.4, 6, 2022/12/19 19:31:56
9990 1912 9990 9990 9990 0131, -60, 0.44178646691106466, 920.4, 6, 2022/12/19 19:31:56
9990 1912 9990 9990 9990 0137, -65.5, 3.1968159619536762, 920.4, 6, 2022/12/19 19:31:56
2200 0000 1000 0000 0000 000B, -60, 4.577398671050753, 920.4, 6, 2022/12/19 19:31:56
9990 1912 9990 9990 9990 0107, -59, 6.191146459906448, 920.4, 4, 2022/12/19 19:31:56
7B49, -71, 0.9019807032767571, 920.4, 4, 2022/12/19 19:31:56
5538 0000 4180 0400 0034 0007, -64.5, 2.742757648739526, 920.4, 4, 2022/12/19 19:31:55
2200 4444 A450 6014 04E6 3731, -58.5, 0.6933593161243098, 920.4, 4, 2022/12/19 19:31:55
2200 4444 A450 6014 04E6 3731, -62.5, 3.129320807286708, 920.4, 6, 2022/12/19 19:31:56
2200 43CB 43A1 DF8A 543D 29A5, -58.5, 4.04357335686655, 920.4, 4, 2022/12/19 19:31:55
2200 0000 42C4 0644 0010 0001, -58, 2.086213871524472, 920.4, 4, 2022/12/19 19:31:55
2200 4444 B4D0 6014 04E6 3739, -64, 2.1353012567368124, 920.4, 4, 2022/12/19 19:31:55
5598 0000 4004 0004 000C 0001, -56.5, 5.252350217720435, 920.4, 4, 2022/12/19 19:31:55
2200 43CB 43A1 D68A 543D 2981, -66, 6.17273869045182, 920.4, 1, 2022/12/19 19:31:55
2020 0000 4000 0000 0000 0012, -65, 4.086524818927348, 920.4, 1, 2022/12/19 19:31:55
2020 0000 4000 0000 0000 0012, -67.5, 6.117515382087937, 920.4, 6, 2022/12/19 19:31:56
2020 43CB 43A1 E88A 543D 29C9, -62, 5.062136600022616, 920.4, 1, 2022/12/19 19:31:55
2020 43CB 43A1 E88A 543D 29C9, -60.5, 3.08636934522591, 920.4, 4, 2022/12/19 19:31:55
2020 43CB 43A1 E38A 543D 29B5, -66.5, 6.025476534814799, 920.4, 1, 2022/12/19 19:31:55
2020 43CB 43A1 E38A 543D 29B5, -64.5, 5.283029833478148, 920.4, 4, 2022/12/19 19:31:56
2200 43CB 43A1 E48A 543D 29B9, -65.5, 1.0983302441261191, 920.4, 1, 2022/12/19 19:31:55
2020 43CB 43A2 198A 543D 2A8D, -53, 5.43029198911517, 920.4, 1, 2022/12/19 19:31:55
2020 43CB 43A2 198A 543D 2A8D, -55.5, 0.4970097752749477, 920.4, 4, 2022/12/19 19:31:56
2200 43CB 43A1 CD8A 543D 295D, -61, 2.061670178918302, 920.4, 1, 2022/12/19 19:31:55
2020 43CB 43A1 E78A 543D 29C5, -59, 5.675728915176872, 920.4, 1, 2022/12/19 19:31:55
2020 43CB 43A1 E78A 543D 29C5, -71, 4.147884050442774, 920.4, 4, 2022/12/19 19:31:55
2020 43CB 43A1 E78A 543D 29C5, -61, 1.552388557340269, 920.4, 6, 2022/12/19 19:31:56
E200 470F 45D0 6023 A129 010E, -65, 3.8840393549264434, 920.4, 1, 2022/12/19 19:31:55
E200 470F 45D0 6023 A129 010E, -60, 1.6321555583103222, 920.4, 4, 2022/12/19 19:31:55
E200 470F 45D0 6023 A129 010E, -72, 1.748738098189631, 920.4, 6, 2022/12/19 19:31:56
9990 1912 9990 9990 9990 0125, -61, 0.7792622402459057, 920.4, 6, 2022/12/19 19:31:58
9990 1912 9990 9990 9990 0137, -66, 3.11091303783208, 920.4, 6, 2022/12/19 19:31:58
9990 1912 9990 9990 9990 0131, -59.5, 0.42337869745643697, 920.4, 6, 2022/12/19 19:31:58
2200 0000 1000 0000 0000 000B, -60, 4.595806440505381, 920.4, 6, 2022/12/19 19:31:58
9990 1912 9990 9990 9990 0113, -65.5, 5.896622148632405, 920.4, 4, 2022/12/19 19:31:57
9990 1912 9990 9990 9990 0107, -59, 6.178874613603362, 920.4, 4, 2022/12/19 19:31:57
5598 0000 4004 0004 000C 0001, -56, 5.270757987175063, 920.4, 4, 2022/12/19 19:31:57
2200 43CB 43A1 DF8A 543D 29A5, -59, 4.111068511533518, 920.4, 4, 2022/12/19 19:31:57
5538 0000 4180 0400 0034 0007, -65.5, 3.074097498922825, 920.4, 4, 2022/12/19 19:31:57
2200 0000 42C4 0644 0010 0001, -59, 2.024854640009046, 920.4, 4, 2022/12/19 19:31:57
2200 4444 A450 6014 04E6 3731, -57.5, 0.5338253141842031, 920.4, 4, 2022/12/19 19:31:57
2200 4444 A450 6014 04E6 3731, -62.5, 3.1784081924990484, 920.4, 6, 2022/12/19 19:31:58
2200 4444 B4D0 6014 04E6 3739, -63.5, 1.8039614065535141, 920.4, 4, 2022/12/19 19:31:57
E200 470F 45D0 6023 A129 010E, -61.5, 3.54042765844006, 920.4, 1, 2022/12/19 19:31:57
E200 470F 45D0 6023 A129 010E, -55.5, 0.25770877236478773, 920.4, 4, 2022/12/19 19:31:57
2200 43CB 43A1 E48A 543D 29B9, -66.5, 1.1351457830353744, 920.4, 1, 2022/12/19 19:31:57
2200 43CB 43A1 CD8A 543D 295D, -60, 2.1659808724945253, 920.4, 1, 2022/12/19 19:31:57
7B49, -72.5, 4.000621894805752, 920.4, 1, 2022/12/19 19:31:57
7B49, -71.5, 0.8713010875190442, 920.4, 4, 2022/12/19 19:31:57
2020 43CB 43A2 198A 543D 2A8D, -53.5, 5.442563835418255, 920.4, 1, 2022/12/19 19:31:57
2020 43CB 43A2 198A 543D 2A8D, -55, 0.42337869745643697, 920.4, 4, 2022/12/19 19:31:57
2020 0000 4000 0000 0000 0012, -64.5, 4.362641360746763, 920.4, 1, 2022/12/19 19:31:57
2020 0000 4000 0000 0000 0012, -68, 6.111379458936394, 920.4, 6, 2022/12/19 19:31:58
2020 43CB 43A1 E78A 543D 29C5, -59, 5.749359992995383, 920.4, 1, 2022/12/19 19:31:57
2020 43CB 43A1 E78A 543D 29C5, -61.5, 1.6505633277649499, 920.4, 6, 2022/12/19 19:31:58
2020 43CB 43A1 E88A 543D 29C9, -60.5, 5.148039524144211, 920.4, 1, 2022/12/19 19:31:57
2020 43CB 43A1 E88A 543D 29C9, -60.5, 2.9697868053466014, 920.4, 4, 2022/12/19 19:31:57
5538 0000 4180 0400 0034 000B, -70.5, 4.583534594202296, 920.4, 6, 2022/12/19 19:32:00
9990 1912 9990 9990 9990 0125, -61, 0.7853981633974483, 920.4, 6, 2022/12/19 19:32:00
2200 0000 1000 0000 0000 000B, -59.5, 4.693981210930062, 920.4, 6, 2022/12/19 19:32:00
9990 1912 9990 9990 9990 0131, -60, 0.3374757733348411, 920.4, 6, 2022/12/19 19:32:00
9990 1912 9990 9990 9990 0137, -66, 2.9697868053466014, 920.4, 6, 2022/12/19 19:32:00
9990 1912 9990 9990 9990 0107, -59.5, 3.067961575771282, 920.4, 4, 2022/12/19 19:32:00
9990 1912 9990 9990 9990 0113, -63.5, 5.608233760509904, 920.4, 4, 2022/12/19 19:32:00
2200 0000 42C4 0644 0010 0001, -59, 1.9941750242513334, 920.4, 4, 2022/12/19 19:32:00
2200 43CB 43A1 DF8A 543D 29A5, -59, 4.09266074207889, 920.4, 4, 2022/12/19 19:32:00
2200 4444 A450 6014 04E6 3731, -57, 0.5645049299419159, 920.4, 4, 2022/12/19 19:32:00
2200 4444 A450 6014 04E6 3731, -61.5, 2.9943304979527716, 920.4, 6, 2022/12/19 19:32:00
5538 0000 4180 0400 0034 0007, -65.5, 3.2029518851052186, 920.4, 4, 2022/12/19 19:32:00
2200 4444 B4D0 6014 04E6 3739, -63.5, 1.8223691760081417, 920.4, 4, 2022/12/19 19:32:00
5598 0000 4004 0004 000C 0001, -56.5, 2.110757564130642, 920.4, 4, 2022/12/19 19:32:00
E200 470F 45D0 6023 A129 010E, -72, 5.356660911296659, 920.4, 1, 2022/12/19 19:31:59
E200 470F 45D0 6023 A129 010E, -61.5, 1.6935147898257479, 920.4, 4, 2022/12/19 19:32:00
2020 43CB 43A1 E38A 543D 29B5, -67, 6.129787228391022, 920.4, 1, 2022/12/19 19:31:59
2020 43CB 43A1 E38A 543D 29B5, -66.5, 5.393476450205914, 920.4, 4, 2022/12/19 19:32:00
2020 0000 4000 0000 0000 0012, -64.5, 4.190835512503572, 920.4, 1, 2022/12/19 19:31:59
2020 0000 4000 0000 0000 0012, -68, 5.988660995905543, 920.4, 6, 2022/12/19 19:32:00
2200 43CB 43A1 D68A 543D 2981, -65, 6.14819499784565, 920.4, 1, 2022/12/19 19:31:59
2200 43CB 43A1 CD8A 543D 295D, -61, 2.1905245651006955, 920.4, 1, 2022/12/19 19:31:59
2020 43CB 43A1 E88A 543D 29C9, -61, 5.111223985234957, 920.4, 1, 2022/12/19 19:31:59
2020 43CB 43A1 E88A 543D 29C9, -60, 3.4177091954092087, 920.4, 4, 2022/12/19 19:31:59
2200 43CB 43A1 E48A 543D 29B9, -64.5, 1.0492428589137786, 920.4, 1, 2022/12/19 19:31:59
2020 43CB 43A1 E78A 543D 29C5, -59, 5.786175531904639, 920.4, 1, 2022/12/19 19:31:59
2020 43CB 43A1 E78A 543D 29C5, -71, 4.123340357836604, 920.4, 4, 2022/12/19 19:31:59
2020 43CB 43A1 E78A 543D 29C5, -60.5, 1.6566992509164924, 920.4, 6, 2022/12/19 19:32:00
2200 43CB 43A1 E98A 543D 29CD, -70, 5.71868037723767, 920.4, 1, 2022/12/19 19:31:59
2020 43CB 43A2 198A 543D 2A8D, -53.5, 5.442563835418255, 920.4, 1, 2022/12/19 19:31:59
2020 43CB 43A2 198A 543D 2A8D, -55, 0.48473792897186263, 920.4, 4, 2022/12/19 19:32:00
5538 0000 4180 0400 0034 000B, -70.5, 4.595806440505381, 920.4, 6, 2022/12/19 19:32:02
9990 1912 9990 9990 9990 0125, -61, 0.705631162427395, 920.4, 6, 2022/12/19 19:32:02
2020 0000 4000 0000 0000 0012, -68, 6.117515382087937, 920.4, 6, 2022/12/19 19:32:02
9990 1912 9990 9990 9990 0137, -65.5, 3.153864499892878, 920.4, 6, 2022/12/19 19:32:02
9990 1912 9990 9990 9990 0131, -59.5, 0.3988350048502667, 920.4, 6, 2022/12/19 19:32:02
2200 0000 1000 0000 0000 000B, -60.5, 4.565126824747668, 920.4, 6, 2022/12/19 19:32:02
7B49, -71.5, 0.8344855486097889, 920.4, 4, 2022/12/19 19:32:01
9990 1912 9990 9990 9990 0107, -59.5, 6.166602767300278, 920.4, 4, 2022/12/19 19:32:02
2200 43CB 43A1 DF8A 543D 29A5, -58, 4.06811704947272, 920.4, 4, 2022/12/19 19:32:02
5598 0000 4004 0004 000C 0001, -56.5, 5.203262832508095, 920.4, 4, 2022/12/19 19:32:02
9990 1912 9990 9990 9990 0113, -64, 5.884350302329319, 920.4, 4, 2022/12/19 19:32:02
2200 4444 A450 6014 04E6 3731, -58, 0.5276893910326605, 920.4, 4, 2022/12/19 19:32:02
2200 4444 A450 6014 04E6 3731, -62, 3.055689729468197, 920.4, 6, 2022/12/19 19:32:02
2200 4444 B4D0 6014 04E6 3739, -64.5, 1.9144080232812801, 920.4, 4, 2022/12/19 19:32:02
5538 0000 4180 0400 0034 0007, -65, 3.067961575771282, 920.4, 4, 2022/12/19 19:32:02
2200 0000 42C4 0644 0010 0001, -58.5, 2.0064468705544187, 920.4, 4, 2022/12/19 19:32:02
2020 43CB 43A1 E38A 543D 29B5, -66, 5.798447378207723, 920.4, 1, 2022/12/19 19:32:01
2020 43CB 43A1 E38A 543D 29B5, -65.5, 5.325981295538946, 920.4, 4, 2022/12/19 19:32:02
2200 43CB 43A1 CD8A 543D 295D, -62.5, 5.356660911296659, 920.4, 1, 2022/12/19 19:32:01
E200 4710 6990 6026 B9C9 0110, -64, 0.4111068511533518, 920.4, 1, 2022/12/19 19:32:01
2200 43CB 43A1 E48A 543D 29B9, -66.5, 1.0246991663076084, 920.4, 1, 2022/12/19 19:32:01
2020 43CB 43A1 E88A 543D 29C9, -60.5, 5.0682725231741586, 920.4, 1, 2022/12/19 19:32:01
2020 43CB 43A1 E78A 543D 29C5, -59, 5.712544454086128, 920.4, 1, 2022/12/19 19:32:01
2020 43CB 43A1 E78A 543D 29C5, -61, 1.6260196351587797, 920.4, 6, 2022/12/19 19:32:02
E200 470F 45D0 6023 A129 010E, -62, 2.742757648739526, 920.4, 1, 2022/12/19 19:32:01
E200 470F 45D0 6023 A129 010E, -55, 1.0062913968529805, 920.4, 4, 2022/12/19 19:32:02
2200 43CB 43A1 D68A 543D 2981, -64, 6.160466844148735, 920.4, 1, 2022/12/19 19:32:01
2200 43CB 43A1 E98A 543D 29CD, -69.5, 5.5284667595398505, 920.4, 1, 2022/12/19 19:32:01
2020 43CB 43A2 198A 543D 2A8D, -53.5, 5.436427912266712, 920.4, 1, 2022/12/19 19:32:01
2020 43CB 43A2 198A 543D 2A8D, -55, 0.5154175447295755, 920.4, 4, 2022/12/19 19:32:02
5538 0000 4180 0400 0034 000B, -70.5, 4.540583132141498, 920.4, 6, 2022/12/19 19:32:04
9990 1912 9990 9990 9990 0131, -59.5, 0.36815538909255385, 920.4, 6, 2022/12/19 19:32:04
9990 1912 9990 9990 9990 0137, -65, 3.0925052683774528, 920.4, 6, 2022/12/19 19:32:04
2200 0000 1000 0000 0000 000B, -60, 4.626486056263094, 920.4, 6, 2022/12/19 19:32:04
9990 1912 9990 9990 9990 0107, -59.5, 6.227961998815704, 920.4, 4, 2022/12/19 19:32:04
2020 43CB 43A1 E38A 543D 29B5, -66.5, 5.6143696836614465, 920.4, 4, 2022/12/19 19:32:04
7B49, -71.5, 0.7363107781851077, 920.4, 4, 2022/12/19 19:32:04
5598 0000 4004 0004 000C 0001, -56, 5.246214294568893, 920.4, 4, 2022/12/19 19:32:04
2200 4444 A450 6014 04E6 3731, -58, 0.6013204688511713, 920.4, 4, 2022/12/19 19:32:04
2200 4444 A450 6014 04E6 3731, -62.5, 3.2704470397721868, 920.4, 6, 2022/12/19 19:32:04
5538 0000 4180 0400 0034 0007, -66, 3.3502140407422405, 920.4, 4, 2022/12/19 19:32:04
9990 1912 9990 9990 9990 0113, -63.5, 5.737088146692298, 920.4, 4, 2022/12/19 19:32:03
2200 0000 42C4 0644 0010 0001, -58.5, 2.073942025221387, 920.4, 4, 2022/12/19 19:32:04
2200 4444 B4D0 6014 04E6 3739, -64, 1.7119225592803755, 920.4, 4, 2022/12/19 19:32:04
2200 43CB 43A1 DF8A 543D 29A5, -59.5, 3.9760782021995817, 920.4, 4, 2022/12/19 19:32:04
2020 43CB 43A1 E78A 543D 29C5, -58.5, 5.663457068873787, 920.4, 1, 2022/12/19 19:32:03
2020 43CB 43A1 E78A 543D 29C5, -71, 4.215379205109742, 920.4, 4, 2022/12/19 19:32:03
2020 43CB 43A1 E78A 543D 29C5, -61, 1.607611865704152, 920.4, 6, 2022/12/19 19:32:04
2200 43CB 43A1 E48A 543D 29B9, -65, 0.9633399347921826, 920.4, 1, 2022/12/19 19:32:03
2200 43CB 43A1 D68A 543D 2981, -65, 6.0991076126333095, 920.4, 1, 2022/12/19 19:32:03
2020 43CB 43A2 198A 543D 2A8D, -53.5, 5.4671075280244255, 920.4, 1, 2022/12/19 19:32:03
2020 43CB 43A2 198A 543D 2A8D, -55, 0.5460971604872883, 920.4, 4, 2022/12/19 19:32:04
2020 0000 4000 0000 0000 0012, -65, 3.8840393549264434, 920.4, 1, 2022/12/19 19:32:03
2020 0000 4000 0000 0000 0012, -67.5, 6.074563920027139, 920.4, 6, 2022/12/19 19:32:04
E200 4710 6990 6026 B9C9 0110, -64.5, 0.3129320807286708, 920.4, 1, 2022/12/19 19:32:03
2200 43CB 43A1 CD8A 543D 295D, -61.5, 2.1475731030398975, 920.4, 1, 2022/12/19 19:32:03
E200 470F 45D0 6023 A129 010E, -64, 5.418020142812084, 920.4, 1, 2022/12/19 19:32:03
E200 470F 45D0 6023 A129 010E, -57.5, 1.1596894756415448, 920.4, 4, 2022/12/19 19:32:04
2020 43CB 43A1 E88A 543D 29C9, -60, 5.1725832167503825, 920.4, 1, 2022/12/19 19:32:03
2020 43CB 43A1 E88A 543D 29C9, -60.5, 3.0925052683774528, 920.4, 4, 2022/12/19 19:32:03
2200 43CB 43A1 E98A 543D 29CD, -68, 5.356660911296659, 920.4, 1, 2022/12/19 19:32:03
9990 1912 9990 9990 9990 0125, -61, 0.6013204688511713, 920.4, 6, 2022/12/19 19:32:06
5538 0000 4180 0400 0034 000B, -70.5, 4.620350133111551, 920.4, 6, 2022/12/19 19:32:06
9990 1912 9990 9990 9990 0131, -59, 0.4172427743048944, 920.4, 6, 2022/12/19 19:32:06
2200 0000 1000 0000 0000 000B, -60.5, 4.6448938257177215, 920.4, 6, 2022/12/19 19:32:06
9990 1912 9990 9990 9990 0137, -65.5, 2.9820586516496865, 920.4, 6, 2022/12/19 19:32:06
9990 1912 9990 9990 9990 0107, -59.5, 6.215690152512618, 920.4, 4, 2022/12/19 19:32:05
5598 0000 4004 0004 000C 0001, -56.5, 5.375068680751287, 920.4, 4, 2022/12/19 19:32:06
5538 0000 4180 0400 0034 0007, -66, 3.215223731408304, 920.4, 4, 2022/12/19 19:32:05
2200 4444 B4D0 6014 04E6 3739, -63, 1.8223691760081417, 920.4, 4, 2022/12/19 19:32:05
2200 0000 42C4 0644 0010 0001, -58, 1.945087639038993, 920.4, 4, 2022/12/19 19:32:06
7B49, -70.5, 0.8958447801252144, 920.4, 4, 2022/12/19 19:32:06
2200 43CB 43A1 DF8A 543D 29A5, -59, 4.025165587411922, 920.4, 4, 2022/12/19 19:32:05
2200 4444 A450 6014 04E6 3731, -58, 0.46019423636569234, 920.4, 4, 2022/12/19 19:32:06
2200 4444 A450 6014 04E6 3731, -62, 3.0925052683774528, 920.4, 6, 2022/12/19 19:32:06
2020 43CB 43A1 E38A 543D 29B5, -68, 5.780039608753096, 920.4, 1, 2022/12/19 19:32:05
2020 43CB 43A1 E38A 543D 29B5, -65.5, 5.583690067903734, 920.4, 4, 2022/12/19 19:32:06
2020 43CB 43A1 E88A 543D 29C9, -59.5, 5.123495831538041, 920.4, 1, 2022/12/19 19:32:05
2020 43CB 43A1 E88A 543D 29C9, -59.5, 3.160000423044421, 920.4, 4, 2022/12/19 19:32:05
2200 43CB 43A1 D68A 543D 2981, -65.5, 6.117515382087937, 920.4, 1, 2022/12/19 19:32:05
2020 43CB 43A2 198A 543D 2A8D, -53, 5.424156065963627, 920.4, 1, 2022/12/19 19:32:05
2020 43CB 43A2 198A 543D 2A8D, -55, 0.48473792897186263, 920.4, 4, 2022/12/19 19:32:06
E200 4710 6990 6026 B9C9 0110, -64, 0.3313398501832985, 920.4, 1, 2022/12/19 19:32:05
2020 0000 4000 0000 0000 0012, -64.5, 3.8963112012295285, 920.4, 1, 2022/12/19 19:32:05
2200 43CB 43A1 E48A 543D 29B9, -65.5, 1.1351457830353744, 920.4, 1, 2022/12/19 19:32:05
2020 43CB 43A1 E78A 543D 29C5, -58.5, 5.651185222570702, 920.4, 1, 2022/12/19 19:32:05
2020 43CB 43A1 E78A 543D 29C5, -71, 4.006757817957295, 920.4, 4, 2022/12/19 19:32:06
2020 43CB 43A1 E78A 543D 29C5, -61, 1.5401167110371838, 920.4, 6, 2022/12/19 19:32:06
E200 470F 45D0 6023 A129 010E, -65, 4.822835597112456, 920.4, 1, 2022/12/19 19:32:05
E200 470F 45D0 6023 A129 010E, -56.5, 0.9694758579437253, 920.4, 4, 2022/12/19 19:32:06
2200 43CB 43A1 CD8A 543D 295D, -61.5, 2.1475731030398975, 920.4, 1, 2022/12/19 19:32:05
5538 0000 4180 0400 0034 000B, -70.5, 4.601942363656923, 920.4, 6, 2022/12/19 19:32:08
9990 1912 9990 9990 9990 0137, -66, 2.859340188618835, 920.4, 6, 2022/12/19 19:32:08
2200 0000 1000 0000 0000 000B, -60.5, 4.601942363656923, 920.4, 6, 2022/12/19 19:32:08
9990 1912 9990 9990 9990 0131, -59.5, 0.44178646691106466, 920.4, 6, 2022/12/19 19:32:08
9990 1912 9990 9990 9990 0107, -59.5, 6.2463697682703305, 920.4, 4, 2022/12/19 19:32:08
7B49, -72, 0.9142525495798421, 920.4, 4, 2022/12/19 19:32:07
2200 4444 B4D0 6014 04E6 3739, -63.5, 1.8837284075235674, 920.4, 4, 2022/12/19 19:32:08
5598 0000 4004 0004 000C 0001, -57, 2.1353012567368124, 920.4, 4, 2022/12/19 19:32:08
2200 4444 A450 6014 04E6 3731, -57.5, 0.6135923151542565, 920.4, 4, 2022/12/19 19:32:08
2200 4444 A450 6014 04E6 3731, -62.5, 3.067961575771282, 920.4, 6, 2022/12/19 19:32:08
5538 0000 4180 0400 0034 0007, -66.5, 3.018874190558942, 920.4, 4, 2022/12/19 19:32:08
2200 43CB 43A1 DF8A 543D 29A5, -59.5, 3.933126740138784, 920.4, 4, 2022/12/19 19:32:08
2200 0000 42C4 0644 0010 0001, -58, 2.000310947402876, 920.4, 4, 2022/12/19 19:32:08
2020 0000 4000 0000 0000 0012, -65.5, 4.04357335686655, 920.4, 1, 2022/12/19 19:32:07
2020 0000 4000 0000 0000 0012, -68.5, 5.988660995905543, 920.4, 6, 2022/12/19 19:32:08
2020 43CB 43A1 E38A 543D 29B5, -67.5, 5.688000761479957, 920.4, 1, 2022/12/19 19:32:07
2020 43CB 43A1 E38A 543D 29B5, -64, 5.559146375297564, 920.4, 4, 2022/12/19 19:32:08
E200 4710 6990 6026 B9C9 0110, -64, 0.4295146206079795, 920.4, 1, 2022/12/19 19:32:07
2200 43CB 43A1 E48A 543D 29B9, -66.5, 1.0492428589137786, 920.4, 1, 2022/12/19 19:32:07
2020 43CB 43A2 198A 543D 2A8D, -53, 5.424156065963627, 920.4, 1, 2022/12/19 19:32:07
2020 43CB 43A2 198A 543D 2A8D, -55, 0.607456392002714, 920.4, 4, 2022/12/19 19:32:08
2020 43CB 43A1 E78A 543D 29C5, -58.5, 5.773903685601553, 920.4, 1, 2022/12/19 19:32:07
2020 43CB 43A1 E78A 543D 29C5, -71, 4.0128937411088375, 920.4, 4, 2022/12/19 19:32:07
2020 43CB 43A1 E78A 543D 29C5, -61, 1.4971652489763858, 920.4, 6, 2022/12/19 19:32:08
E200 470F 45D0 6023 A129 010E, -64, 3.7551849687440497, 920.4, 1, 2022/12/19 19:32:07
E200 470F 45D0 6023 A129 010E, -56.5, 1.0615147052168636, 920.4, 4, 2022/12/19 19:32:07
2200 43CB 43A1 CD8A 543D 295D, -61, 1.9880391010997909, 920.4, 1, 2022/12/19 19:32:07
2200 43CB 43A1 D68A 543D 2981, -64.5, 6.178874613603362, 920.4, 1, 2022/12/19 19:32:07
2020 43CB 43A1 E88A 543D 29C9, -60, 5.056000676871073, 920.4, 1, 2022/12/19 19:32:07
2020 43CB 43A1 E88A 543D 29C9, -60, 2.9820586516496865, 920.4, 4, 2022/12/19 19:32:08
5538 0000 4180 0400 0034 000B, -70.5, 4.620350133111551, 920.4, 6, 2022/12/19 19:32:10
9990 1912 9990 9990 9990 0137, -66, 3.147728576741336, 920.4, 6, 2022/12/19 19:32:10
9990 1912 9990 9990 9990 0131, -60, 0.2638446955163303, 920.4, 6, 2022/12/19 19:32:10
2200 0000 1000 0000 0000 000B, -60, 4.577398671050753, 920.4, 6, 2022/12/19 19:32:10
7B49, -68, 0.7485826244881929, 920.4, 4, 2022/12/19 19:32:09
2200 4444 B4D0 6014 04E6 3739, -63, 1.7671458676442586, 920.4, 4, 2022/12/19 19:32:09
5538 0000 4180 0400 0034 0007, -66, 3.043417883165112, 920.4, 4, 2022/12/19 19:32:09
2200 43CB 43A1 DF8A 543D 29A5, -60, 4.080388895775806, 920.4, 4, 2022/12/19 19:32:09
