Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C190 6023 A8E5 010E, -63, 2.012582793705961, 920.4, 1, 0
E200 470F C190 6023 A8E5 010E, -64, 3.509748042682347, 920.4, 2, 0
E200 470F C190 6023 A8E5 010E, -63.5, 1.8100973297050567, 920.4, 4, 0
E200 470F C190 6023 A8E5 010E, -63, 1.9634954084936207, 920.4, 1, 1
E200 470F C190 6023 A8E5 010E, -64, 3.2090878082567613, 920.4, 2, 1
E200 470F C190 6023 A8E5 010E, -63, 1.9941750242513334, 920.4, 4, 1
E200 470F C190 6023 A8E5 010E, -62.5, 1.761009944492716, 920.4, 1, 2
E200 470F C190 6023 A8E5 010E, -63.5, 3.08636934522591, 920.4, 2, 2
E200 470F C190 6023 A8E5 010E, -63, 2.0800779483729293, 920.4, 4, 2
E200 470F C190 6023 A8E5 010E, -62, 1.9512235621905356, 920.4, 1, 3
E200 470F C190 6023 A8E5 010E, -63.5, 3.147728576741336, 920.4, 2, 3
E200 470F C190 6023 A8E5 010E, -63, 2.024854640009046, 920.4, 4, 3
E200 470F C190 6023 A8E5 010E, -62, 1.8407769454627694, 920.4, 1, 4
E200 470F C190 6023 A8E5 010E, -64.5, 3.2090878082567613, 920.4, 2, 4
E200 470F C190 6023 A8E5 010E, -63, 2.000310947402876, 920.4, 4, 4
E200 470F C190 6023 A8E5 010E, -63.5, 1.7916895602504288, 920.4, 1, 5
E200 470F C190 6023 A8E5 010E, -63.5, 3.2520392703175593, 920.4, 2, 5
E200 470F C190 6023 A8E5 010E, -62.5, 2.0064468705544187, 920.4, 4, 5
