Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -46.5, 2.1230294104337273, 920.4, 4, 0
E200 470F C1A0 6023 A8E6 010F, -53, 1.6566992509164924, 920.4, 6, 0
E200 470F C1A0 6023 A8E6 010F, -46.5, 2.098485717827557, 920.4, 4, 1
E200 470F C1A0 6023 A8E6 010F, -53, 1.748738098189631, 920.4, 6, 1
E200 470F C1A0 6023 A8E6 010F, -46.5, 2.0800779483729293, 920.4, 4, 2
E200 470F C1A0 6023 A8E6 010F, -54, 1.761009944492716, 920.4, 6, 2
E200 470F C1A0 6023 A8E6 010F, -47, 2.086213871524472, 920.4, 4, 3
E200 470F C1A0 6023 A8E6 010F, -54, 1.8039614065535141, 920.4, 6, 3
E200 470F C1A0 6023 A8E6 010F, -46.5, 2.0371264863121317, 920.4, 4, 4
E200 470F C1A0 6023 A8E6 010F, -54, 1.7978254834019713, 920.4, 6, 4
E200 470F C1A0 6023 A8E6 010F, -46.5, 2.0800779483729293, 920.4, 4, 5
E200 470F C1A0 6023 A8E6 010F, -54, 1.8223691760081417, 920.4, 6, 5
E200 470F C1A0 6023 A8E6 010F, -46.5, 2.1230294104337273, 920.4, 4, 6
E200 470F C1A0 6023 A8E6 010F, -53.5, 1.6382914814618648, 920.4, 6, 6
E200 470F C1A0 6023 A8E6 010F, -46.5, 2.061670178918302, 920.4, 4, 7
E200 470F C1A0 6023 A8E6 010F, -54, 1.748738098189631, 920.4, 6, 7
E200 470F C1A0 6023 A8E6 010F, -46.5, 2.061670178918302, 920.4, 4, 8
E200 470F C1A0 6023 A8E6 010F, -54, 1.736466251886546, 920.4, 6, 8
E200 470F C1A0 6023 A8E6 010F, -46.5, 2.067806102069844, 920.4, 4, 9
E200 470F C1A0 6023 A8E6 010F, -54, 1.7303303287350031, 920.4, 6, 9
