Tag ID,RSSI,Phase,Frequency,Antenna No.,Data Number
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.6321555583103222, 920.4, 1, 0
E200 470F C1A0 6023 A8E6 010F, -43, 3.098641191528995, 920.4, 2, 0
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.6137477888556946, 920.4, 1, 1
E200 470F C1A0 6023 A8E6 010F, -43, 3.172272269347506, 920.4, 2, 1
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.6505633277649499, 920.4, 1, 2
E200 470F C1A0 6023 A8E6 010F, -42.5, 3.2581751934691017, 920.4, 2, 2
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.6321555583103222, 920.4, 1, 3
E200 470F C1A0 6023 A8E6 010F, -42.5, 3.2336315008629315, 920.4, 2, 3
E200 470F C1A0 6023 A8E6 010F, -46, 1.662835174068035, 920.4, 1, 4
E200 470F C1A0 6023 A8E6 010F, -42.5, 3.356349963893783, 920.4, 2, 4
E200 470F C1A0 6023 A8E6 010F, -46, 1.6996507129772904, 920.4, 1, 5
E200 470F C1A0 6023 A8E6 010F, -42.5, 3.3870295796514958, 920.4, 2, 5
E200 470F C1A0 6023 A8E6 010F, -46.5, 1.748738098189631, 920.4, 1, 6
E200 470F C1A0 6023 A8E6 010F, -42.5, 3.6140587362585705, 920.4, 2, 6
E200 470F C1A0 6023 A8E6 010F, -46, 1.761009944492716, 920.4, 1, 7
E200 470F C1A0 6023 A8E6 010F, -42.5, 3.56497135104623, 920.4, 2, 7
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.8346410223112268, 920.4, 1, 8
E200 470F C1A0 6023 A8E6 010F, -42, 3.56497135104623, 920.4, 2, 8
E200 470F C1A0 6023 A8E6 010F, -45.5, 1.8285050991596843, 920.4, 1, 9
E200 470F C1A0 6023 A8E6 010F, -42.5, 3.785864584501762, 920.4, 2, 9
E200 470F C1A0 6023 A8E6 010F, -46, 1.8346410223112268, 920.4, 1, 10
E200 470F C1A0 6023 A8E6 010F, -42.5, 3.6263305825616556, 920.4, 2, 10
E200 470F C1A0 6023 A8E6 010F, -45, 1.859184714917397, 920.4, 1, 11
E200 470F C1A0 6023 A8E6 010F, -42.5, 3.6999616603801666, 920.4, 2, 11
E200 470F C1A0 6023 A8E6 010F, -49, 0.14112623248547898, 920.4, 1, 12
E200 470F C1A0 6023 A8E6 010F, -51, 2.478912953223196, 920.4, 2, 12
